날짜,제목,본문,링크
2025-12-19 23:37:00,"순천시의회, 제291회 제2차 정례회 일정 마무리","순천시의회(의장 강형구)는 19일 제291회 제2차 정례회 제3차 본회의를 끝으로, 지난 11월 25일부터 진행된 정례회 일정을 마치고 올해 회기를 마무리했다.    이번 정례회에서는 2025년 제2회 추가경정예산안 심사를 시작으로, 2025년도 행정사무감사를 실시해 406건의 시정개선 및 권고사항과 32건의 수범사례를 발굴했다.  2026년도 순천시 본예산은 역대 최대규모로, 올해 본예산 대비 900억 원 늘어난 1조 5,669억 원으로 최종 확정 의결됐다.  한편 순천시의회는 2026년 지방선거 일정 및 순천시 재정 상황 등을 고려해 내년 공무국외연수 예산 등 1억 9,450만 원을 과감히 전액 삭감했다.  이날 본회의에서는 양동진 의원이 '여수·순천 10·19 사건 진상조사보고서 작성기획단의 역사적 정의 실현 촉구 건의안', 이복남 의원이 '인구감소지역 지정 및 관련 제도 개선 촉구 건의안', 우성원 의원이 '전라남도 벼 경영안정대책비 삭감 철회 촉구 건의안', 김태훈 의원이 '공직사회 일·가정 양립을 위한 지원 촉구 건의안', 특히 최미희 의원이 '12·29 제주항공 여객기 참사 문제 해결을 위한 촉구 건의안'을 발의해 최종 의결됐다.  한편, 행정자치위원회가 심사한 ▲순천시 대상포진 예방접종 지원에 관한 조례 일부개정조례안 등 6건은 원안가결됐고, ▲순천시 명예시민증 수여 동의안 등 3건은 가결, ▲순천시 직장 내 괴롭힘 방지에 관한 조례안 1건은 수정 가결됐다.  문화경제위원회가 심사한 ▲순천시 농촌 식품 사막화 해소를 위한 이동장터 운영 지원 조례안 1건은 원안가결, ▲순천시 투자유치 촉진 조례 일부개정 조례안 1건은 수정 가결됐다.  도시건설위원회가 심사한 ▲순천시 도시숲 등의 조성 및 관리 조례 일부개정 조례안 등 4건은 원안 가결됐고, 2025년 순천시 건축기본계획 수립에 대한 의견 청취의 건 1건은 가결, 순천시 안심배송문화 정착과 사업자 지원에 관한 조례안 1건은 수정 가결됐다.  순천시의회는 내년 2월 제292회 임시회를 열고 2026년 업무보고 및 일반안건을 심의·의결할 예정이다.",https://n.news.naver.com/mnews/article/277/0005696382
2025-12-19 23:37:00,"장성군, '택시 바우처·24시간 돌봄어린이집' 올해 우수정책 10건은","전남 장성군은 군민과 공직자 의견을 수렴해 선정한 올해 '성장장성 우수정책' 10건을 발표했다고 19일 밝혔다.  '어르신 택시 바우처 사업'은 80세 이상 어르신에게 연간 14만 4,000원의 택시 이용료를 지급하는 사업이다. 거동이 불편한 어르신들이 병원, 읍내 등을 이동할 때 사용할 수 있어 호응이 높다.  '24시 돌봄어린이집 운영'도 주목된다. 긴급한 돌봄을 필요로 하는 생후 6개월부터 7세 이하 영유아에게 24시간 보육 서비스를 제공하는 사업이다. 시간당 1,000원을 내고 월 60시간까지 이용할 수 있다.  장성 최초로 전남체전·전남장애인체전을 유치한 성과도 많은 선택을 받았다. 양대 체전 합산 3만여 명이 장성을 방문했으며, 전남체전 종합 4위·성취상 1위, 장애인체전 종합 10위를 달성하는 등 대회 성적도 역대 최고 기록을 경신했다.  이와 함께 ▲장성군 캐릭터 '성장이와 장성이' 개발 ▲황룡산림복합문화센터 건립사업 선정 ▲건동광산 부지 내 데이터센터 조성 업무협약 체결 ▲황미르랜드 테마공원 조성 ▲인공지능 기반 장성군 '에이아이(AI) 비서' 도입 ▲장성나노기술 제2일반산업단지 국가·지역전략사업 선정 ▲로컬푸드 농가 레스토랑 '장성한상' 운영이 우수정책에 포함됐다.  올해 우수정책은 부서에서 추천한 36개 사업을 부서장 설문을 거쳐 15건으로 추린 뒤, 군민과 공직자 1,800여 명이 참여한 '온·오프라인 설문조사'를 통해 최종 선정됐다.  김한종 장성군수는 ""앞으로도 지역사회 구성원 모두가 변화를 체감할 수 있는 정책을 지속적으로 발굴·추진해, 군민이 행복하고 후세가 잘사는 장성을 완성하겠다""고 말했다.",https://n.news.naver.com/mnews/article/277/0005696381
2025-12-19 21:44:00,"문체부, 故윤석화 문화훈장 추서 추진…""연극계 발전 기여""","문화체육관광부는 19일 별세한 고(故) 윤석화 배우에 대한 문화훈장 추서를 추진한다고 밝혔다.    문체부는 ""한국을 대표하는 연극배우로서 오랜 기간 공연예술계 발전에 기여한 공적을 기리기 위함""이라고 배경을 설명했다.  이어 ""수많은 작품에 출연하며 폭넓은 연기 영역을 보여주었고, 다수의 연극상·백상예술대상 등을 수상하며 한국 공연예술계를 대표하는 배우로 평가받아 왔다""면서 ""배우 활동과 더불어 연출가, 설치극장 '정미소' 대표로서도 역할을 수행해 왔으며 한국연극인복지재단 이사장을 역임하여 연극계 발전에 다방면으로 기여했다""고 전했다.  문화훈장은 문화예술 발전과 국민 문화 향유에 기여한 공적이 뚜렷한 자에게 수여하는 훈장이다. 1등급인 금관부터 은관, 보관, 옥관, 화관 등 5등급으로 나뉜다. 추서될 문화훈장 등급은 공적 심사 등을 거쳐 정해질 예정이다.  고인은 1975년 연극 '꿀맛'으로 데뷔한 이후 연극, 뮤지컬, 드라마, 영화 등 다방면으로 꾸준히 작품 활동을 이어왔다. 최휘영 문체부 장관은 이날 오후 빈소를 찾아 조문했다.",https://n.news.naver.com/mnews/article/277/0005696380
2025-12-19 21:39:00,"""내가 자격 있나요?"" 전 세계서 모인 24억 성금 받은 시드니 '시민 영웅'","호주 시드니 해변에서 발생한 대규모 총기 난사 사건 당시 맨손으로 총을 빼앗아 더 큰 피해를 막은 '시민 영웅' 아흐메드 알 아흐메드(43)가 24억원이 넘는 성금을 받았다.  연합뉴스는 19일(현지시간) 로이터 통신을 인용해 시드니 한 병원에서 입원 치료 중인 아흐메드가 온라인에서 모인 250만호주달러(약 24억4000억원) 이상의 성금을 전달받았다고 보도했다.    크라우드펀딩 사이트 '고펀드미'를 통해 모금 활동을 주도한 재커리 데레니오스키는 이날 아흐메드의 병실을 찾아 수표를 전달했다. 수표를 받은 아흐메드는 ""내가 이 돈을 받을 자격이 있느냐""고 물었고, 데레니오스키는 ""한 푼도 빠짐없이 그렇다""고 답했다.  그를 위한 모금에는 미국 유명 헤지펀드 매니저인 빌 애크먼이 10만호주달러(약 9800만원)를 기부하는 등 전 세계에서 4만3000여명이 참여했다.    아흐메드는 ""내가 사람들을 구한 것은 진심에서 나온 행동이었다""고 말했다. 그는 ""이 나라는 세계 최고의 나라""라며 ""신이시여. 호주를 지키소서""라고 덧붙였다.  기부자들에게 하고 싶은 말을 묻는 말에는 ""모든 인류가 서로 뭉쳐야 한다""며 ""모든 나쁜 일은 잊고 생명을 구하기 위해 계속 나아가라""고 당부했다.  앞서 지난 14일 시드니 유명 해변 본다이 비치에서는 유대교 전통 축제 '해변 하누카(Hanukkah)' 행사 도중 총기 난사 사건이 발생해 15명이 숨지는 참사가 벌어졌다. 당시 아흐메드는 맨몸으로 총을 든 용의자 뒤로 몰래 다가가 격렬한 몸싸움 끝에 총기를 빼앗았다. 이 과정에서 팔과 손에 각각 한 발의 총상을 입은 그는 수술받고 병원에서 회복 중이다.  아흐메드는 시리아 출신 무슬림 이민자로 2006년께 일자리를 찾아 호주로 이주해 호주 시민권을 얻은 것으로 알려졌다. 현재는 6살·5살 두 딸을 키우며 현지에서 과일 상점을 운영하고 있다. 이처럼 평범한 시민인 그가 보여준 용감한 행동은 사회관계망서비스(SNS)를 통해 빠르게 확산했고, 전 세계 누리꾼들은 ""진정한 영웅""이라며 찬사를 보냈다.  호주 정치인들도 그의 행동에 경의를 표했다. 앤서니 앨버니지 호주 총리는 지난 16일 아흐메드의 병실을 방문해 위로를 전하며 ""진정한 호주의 영웅""이라고 말했다. 앨버니지 총리는 기자들에게 ""아흐메드는 우리나라의 가장 훌륭한 모습을 보여준다""며 ""우리는 이 나라가 분열되는 것을 용납하지 않을 것이다. 그것이 바로 테러리스트들이 원하는 것""이라고 전했다.",https://n.news.naver.com/mnews/article/277/0005696379
2025-12-19 20:49:00,"""배달 5년 만에 '3억' 벌어""…20대 배달기사의 비결은","중국에서 5년간 배달 일을 하며 112만위안(약 2억3500만원)을 저축한 배달 기사가 화제다.  18일 홍콩 사우스차이나모닝포스트(SCMP)에 따르면 중국 상하이시에 사는 장쉐창(25)은 최근 자신의 사회관계망서비스(SNS)를 통해 지난 5년간 배달 일을 하며 140만위안(약 3억원)을 벌어 2억여원 이상을 저축했다는 내용의 영상을 올렸다.    장쉐창은 2020년 대형 플랫폼 업체의 배달원으로 근무하기 위해 상하이로 건너왔다. 장쉐창은 고향인 중국 남동부 푸젠성 장저우에서 친구와 동업하던 식당을 폐업하면서 5만위안(약 1050만원)의 채무를 떠안은 상태였다고 한다.  ""필수품만 사고 절약""…5년간 2억원 저축  장쉐창은 지난 5년간 배달 업무로 총 140만 위안을 벌어들였다. 빚 상환과 생활비를 제외한 뒤 112만위안을 저축한 것. 그는 ""기본적인 생활필수품 외에는 다른 지출이 없다""며 ""하루에 약 13시간씩, 일주일에 7일 일하고 식사와 잠자는 시간을 제외하면 모든 시간을 음식 배달하는 데 썼다""고 설명했다.  그 비법은 바로 '성실함'이었다. 장쉐창의 근무 시간은 오전 10시40분부터 다음 날 오전 1시까지다. 다만 충분한 체력을 유지하기 위해 매일 8시간30분의 수면 시간은 지킨다고 한다. 그는 ""한 달에 300건이 넘는 주문을 처리하며 각 주문당 평균 25분이 소요된다""면서 ""지금까지 배달한 총거리는 32만4000㎞에 달한다""고 말했다.  1억 투자해 식당 개업 계획  이 같은 성실함 덕분에 그는 동료들 사이에서 '주문왕'이라는 별명을 얻었다. 장쉐창이 근무 중인 상하이 민항구 배달센터 소장 옌은 ""그는 말이 많지 않고 오로지 음식 배달에만 전념한다""며 ""걷는 모습을 본 적이 없다. 항상 뛰기만 한다""고 전했다. 옌 소장은 ""우리 업계에서는 열심히 일할수록 더 많은 돈을 벌 수 있다""며 ""장쉐창은 매우 열심히 일하면서 검소하기까지 한 보기 드문 사례""라고 칭찬했다.  장쉐창은 내년 상반기 상하이에 아침 식사 전문점 두 곳을 개업하기 위해 80만위안(약 1억6700만원)을 투자할 계획이라고 알렸다. 현지 누리꾼들은 ""멋진 청년"", ""정말 성실하다"", ""어린 친구지만 배울 점이 많다"" ""젊은이들에게 좋은 본보기가 되겠다"" 등의 반응을 보였다.",https://n.news.naver.com/mnews/article/277/0005696378
2025-12-19 20:42:00,"트럼프, 베네수엘라 전쟁 가능성에 ""배제하지 않아""","도널드 트럼프 미국 대통령이 베네수엘라와의 전쟁 가능성에 대해 ""배제하지 않는다""고 말했다는 외신 보도가 나왔다.    트럼프 대통령은 19일(현지시간) 미국 NBC뉴스와의 단독 전화 인터뷰에서 이같이 말했다고 NBC는 전했다.  트럼프 행정부는 베네수엘라 마약 카르텔과의 전쟁을 선포하며 카리브해와 동태평양 인근을 지나는 선박들을 지속적으로 압박하고 있다. 특히 지난 16일에는 니콜라스 마두로 베네수엘라 정권을 외국 테러 단체로 지정, 베네수엘라를 드나드는 모든 제재 대상 유조선 출입을 전면 봉쇄하며 대응 수위를 높였다.  트럼프 대통령은 이 같은 압박이 전쟁으로 이어질 가능성이 있냐는 NBC 측 질문에 처음에는 ""논의하지 않겠다""고 답했으나, 정확한 답변을 계속 요청하자 가능성을 배제하지 않는다는 답변이 돌아왔다고 NBC뉴스는 전했다. 또 베네수엘라를 오가는 유조선에 대한 추가 나포가 있을 것이라고도 덧붙였다.  이와 함께 트럼프 대통령은 궁극적으로 마두로 정권 축출이 목표인지에 대해서는 ""내가 원하는 것은 그(마두로 대통령)가 정확히 알고 있다. 그 누구보다 잘 알고 있다""라고만 답했다.",https://n.news.naver.com/mnews/article/277/0005696377
2025-12-19 20:32:00,"예금보험공사 사장 ""MG손보 정리에 수천억원…민형사 책임 물을 수 있어""","MG손해보험 부실과 관련해 예금보험공사(예보)가 정리에 수천억원이 소요될 것으로 보고 관련자에 대한 민·형사 소송 가능성을 내비쳤다.    유재훈 예금보험공사 사장은 19일 정부서울청사 별관에서 진행된 이재명 대통령 업무보고에서 ""MG손보의 계약 이전에 부족한 자산은 예보가 책임을 지게 되는데, 수천억원 수준의 부담을 각오하고 있다""고 말했다.  특히 유 사장은 이 대통령이 ""MG손보는 수천억을 예보에 떠넘기고 아무 책임 없이 집에 가면 끝이냐""고 지적하자 ""예금보험공사 내에 책임자 조사 기능이 있고, 민·형사상 책임을 물을 수 있다""고 답했다.  예금보험공사는 현재 영업정지 처분이 내려진 MG손보를 관리하고 있다. 예금보험공사는 가교 보험사인 예별손해보험을 설립해 상위 5개 손해보험사(DB·메리츠·삼성·KB·현대)로의 계약 이전을 추진 중이다.",https://n.news.naver.com/mnews/article/277/0005696376
2025-12-19 20:27:00,"포항시, 흔들린 땅 위에 희망을 세우다… ‘공동체복합시설’ 첫 삽","아픔을 견뎌낸 도시가 회복을 넘어, 재도약을 향한 도시 회복이 본격적으로 시작됐다.  포항시는 19일 '포항 공동체복합시설 건립사업' 착공식을 열고, 지진 피해로 상처받은 지역 공동체 회복과 시민 일상 재건을 위한 복합공간 조성에 본격 착수했다.    포항은 2017년 11월 촉발지진으로 인명과 재산 피해는 물론, 장기간에 걸친 심리적 상처와 공동체 붕괴를 겪어왔다.  이에 시는 지난 8년간 도시재생사업과 주거·생활 인프라 복구, 공동체 회복 프로그램 등을 지속적으로 추진하며 피해지역 주민들의 일상 회복 기반 마련에 힘써왔다.  이러한 노력의 연장선에서 추진되는 포항 공동체복합시설 건립사업은 지진 피해지역 주민들의 심리 회복과 공동체 재건을 위한 핵심 거점 조성 사업으로, 주민 돌봄과 문화·교육 기능을 통합한 복합형 공간을 마련하는 데 목적이 있다.  이날 착공식에는 이강덕 포항시장과 이재진 포항시의회 부의장, 김정재 국회의원(포항북), 시·도의원을 비롯해 행정안전부와 경북도 관계자, 관내 기관·단체장, 지역 주민 등 300여명이 참석해 사업 추진을 함께 축하했다.  포항 공동체복합시설은 북구 양덕동 일원에 지상 3층, 연면적 약 3700㎡ 규모로 조성되며, 총사업비 약 198억원을 투입해 2027년 상반기 준공을 목표로 한다.  '포항지진특별법' 제21조에 근거해 조성되는 이 시설에는 심리상담실, 재난안전수영장, 공동육아나눔터, 교육·문화교실, 기억의 공간 등 주민 수요를 반영한 다양한 기능이 들어설 예정이다. 지진 피해지역 주민들이 상담과 돌봄, 교육·문화 프로그램을 한 공간에서 이용할 수 있도록 설계됐다.  특히 시는 행정안전부와 기획재정부 등 관계 중앙부처와 국회를 여러 차례 방문해 사업 필요성을 설명하고, 제도 개선과 국비 지원 확대를 지속적으로 건의하는 등 중앙정부와의 협력을 통해 사업 추진 여건을 마련해 왔다.  여기에 더해 주민 의견 수렴과 참여 과정을 거치며 공동체복합시설 건립사업은 지진 피해지역 회복을 위한 핵심 거점 사업으로 공식화됐다.  시는 이를 통해 분산돼 있던 공동체 회복 관련 기능을 집약하고, 주민들이 다시 연결되고 회복할 수 있는 '공동체 회복 플랫폼'으로 활용한다는 계획이다.  이강덕 시장은 ""이번 공동체복합시설 착공은 지진의 아픔을 딛고 공동체 회복으로 나아가는 중요한 출발점이 될 것""이라며 ""지역 공동체의 상처를 치유하고 미래 세대가 안전하게 자랄 수 있는 토대를 만드는 데 최선을 다하겠다""고 말했다.  포항시는 이번 사업이 계획된 기간 내 안전하게 준공될 수 있도록 건립 전 과정을 철저히 관리하고, 준공 이후에도 지역 주민 중심의 운영과 프로그램 연계를 통해 공동체 회복 효과를 높여 나갈 방침이다.",https://n.news.naver.com/mnews/article/277/0005696375
2025-12-19 20:21:00,"英이코노미스트 ""韓, 민주주의 흔들리지 않아""…'올해의 국가' 후보로 꼽아","영국 시사주간지 이코노미스트가 '올해의 국가' 후보 중 한 곳으로 한국을 꼽으며 심각한 민주주의의 위기를 극복하고 헌정 질서를 지켜낸 모범 국가로 평가했다.    18일(현지시간) 이코노미스트는 매년 크리스마스를 앞두고 발표하는 '올해의 국가' 후보 중 한 곳으로 한국을 소개하며 지난해 12월 계엄 사태가 발생한 이후 한국의 대처를 전했다.  이코노미스트는 ""1년 전 윤석열 전 대통령은 계엄령을 선포하고 군대를 동원해 국회를 폐쇄하려 했다""며 ""그러나 국회의원들과 시위대, 기관들이 굳건히 버텼다""고 설명했다. 이어 ""불명예스럽게 물러난 전 대통령은 올해 내란죄로 재판에 회부됐다""며 ""올해 한국이 심각한 민주주의 위협에서 회복했다""고 덧붙였다.  이코노미스트는 브라질, 아르헨티나 등도 올해의 국가 후보로 꼽았다. 브라질에서는 선거 패배 뒤 부정 선거를 주장하며 쿠데타를 시도한 자이르 보우소나루 전 대통령이 지난 9월 법원에서 징역 27년 형을 선고받았다. 이에 대해 이코노미스트는 ""브라질은 20세기의 대부분을 쿠데타로 고통받았지만, 주동자가 적절한 처벌은 받은 것은 이번이 처음""이라며 헌정 질서를 지켜낸 사례로 평했다.  또 아르헨티나는 하비에르 밀레이 대통령이 강력한 개혁에 돌입해 경제 분야에서 큰 개선을 이뤄낸 점이 주목받았다. 인플레이션 급락·빈곤율 감소·재정 적자 완화 등 인상적인 결과를 내고 있다는 평가다.  여러 후보 가운데 이코노미스트는 올해의 국가로 시리아를 최종 선정했다. 시리아는 지난해 12월 바샤르 알아사드 독재정권이 축출된 후 약 14년 만에 내전을 끝냈다. 집권에 성공한 아메드 알사랴 임시 대통령이 국가를 단결시키고 경제를 회복시키는 등 놀라운 변화를 가져왔다고 이코노미스트는 평가했다. 이코노미스트는 ""여성들은 더 이상 히잡을 쓰거나 집에 머물러야 할 의무가 없고 오락과 음주도 허용된다""며 ""2025년의 시리아는 2024년보다 훨씬 행복하고 평화롭다""고 강조했다. 그러면서 ""약 300만명의 시리아인이 고향으로 돌아오며 말이 아닌 행동으로 자신들의 의지를 보여줬다""며 ""우리의 선택 또한 시리아를 향한다""고 덧붙였다.",https://n.news.naver.com/mnews/article/277/0005696374
2025-12-19 20:09:00,[내일날씨]전국 대부분 비…대체로 포근,"토요일인 20일에는 전국 대부분 지역에서 비가 내릴 것으로 예보됐다.    중부지방과 전라권, 제주도에는 새벽부터, 경남권과 경북 서부에는 오전부터, 그 밖의 경북권에는 오후부터 가끔 비가 내리겠다.  비는 늦은 오후 중부지방부터 밤사이 차차 그치겠다. 예상 강수량은 제주도 5∼20㎜, 전남 해안 5∼10㎜, 광주·전남내륙·전북·부산·울산·경남 5㎜ 안팎, 서울·인천·경기·강원 내륙과 산지·대전·세종·충남·충북, 대구·경북은 5㎜ 미만이다.  아침 최저기온은 -1∼11도, 낮 최고기온은 8∼19도로 예보됐다. 비가 그친 뒤에는 밤부터 기온이 내려가 빙판길이 생길 수 있어 유의해야 한다.  미세먼지 농도는 경기 남부·세종·충북·대구는 '나쁨', 그 밖은 '좋음'∼'보통' 수준을 보이겠다. 바다의 물결은 동해·남해 앞바다에서 0.5∼1.0m, 서해 앞바다에서 0.5∼2.0m로 일겠다.",https://n.news.naver.com/mnews/article/277/0005696373
