날짜,제목,본문,링크
2025-12-02 23:57:00,배당소득 분리과세·법인세·교육세법 통과…예산부수법안 모두 의결(종합),"국회가 2일 배당소득 분리과세 도입을 담은 조세제한특례법 개정안, 법인세·교육세 인상안 등 내년도 예산안에 따른 부수 법안 16건을 의결했다.  국회는 이날 오후 본회의를 열고 고배당기업으로부터 받는 배당소득에 대해 종합소득과세표준에 합산하지 않고 세율 14~30%까지 분리과세하는 조세제한특례법 등 예산부수법안 16건을 통과시켰다.  배당소득 분리과세 도입이 포함된 조세특례제한법의 경우 재석 의원 243명 중 찬성 201명, 반대 18명, 기권 24명으로 통과됐다.  여야가 합의를 이루지 못해 정부안이 상정된 법인세법 개정안은 재석 254명 가운데 찬성 169명·반대 84명·기권 1명, 교육세법 개정안은 재석 256명 중 찬성 171명·반대 84명·기권 1명으로 가결됐다.  법인세의 경우 과표구간 4개 구간 모두 1%포인트 인상된다. 전임 윤석열 정부에서 내린 법인세를 정상화해 세수를 늘리겠다는 취지다. 수익금액 1조원을 초과하는 금융·보험업에 대해서도 정부는 그간 0.5%를 교육세로 징수해왔으나 교육세법 개정에 따라 내년부터 0.5%포인트 인상된 1%를 징수한다.  배당소득 분리과세 세율 14~30%…진보 일각서 '부자감세 비판'   배당소득 분리과세는 당장 내년부터 시행된다. 구체적으로 내년 3월 2025년 연결재무제표가 나오고 이를 기준으로 배당이 결정돼 4월에 받는 배당부터 분리과세가 적용되는 구조다. '배당성향 40% 이상 또는 배당성향 25%+전년도 대비 10% 이상 증가'에 해당하는 경우 배당소득 분리과세를 적용하기로 했다. 앞서 정부안에는 배당성향 40% 이상' 또는 '배당성향 25% 이상+직전 3년 평균 대비 5% 이상 증가'였으나 여야가 배당성향 인상을 촉진하기 위해 합의를 이뤘다.  배당소득분리과세 세율을 2000만원 이하에 14%, 2000만원 초과·3억원 이하에 20%, 3억원 초과·50억원 이하에 25%, 50억원 초과는 30%다. 여야가 조세소위, 소(小)소위, 여야 원내대표 회동 등 끈질긴 협상 끝에 기존 최고구간(3억원 초과) 세율을 정부안의 35%에서 25%로 내리고, 50억원 초과의 배당에 대해 30% 구간 새로 만들었다. 배당 50억원을 초과하는 대주주는 100명 정도 수준이라서 사실상 최고 세율은 25%라는 게 여야의 인식이다.  일각에서는 정부안에서 후퇴한 부자감세라고 비판하고 있다. 차규근 조국혁신당 의원은 반대토론에서 ""한국 기업의 실제 지배구조를 간과한 주장""이라며 ""배당 확대 효과라는 정책 목표는 매우 제한적일 수밖에 없다""고 지적했다. 대기업 총수 일가가 보유한 직접 지분율은 3.7%에 불과해 배당을 꺼려왔고, 일감 몰아주기·쪼개기 상장·고액 보수 수령 등으로 이익을 극대화했는데, 세를 낮춘다고 지분을 늘릴 리 없다는 것이다.  차 의원은 또 ""배당소득 30조원 중 상위 0.1%가 13조원을 가져갔다. 배당소득만큼 최상위 쏠림이 극심한 소득이 없다""며 ""이들에게 세금을 깎아주면 불평등과 양극화가 심화될 것은 너무나 명확하다""고 목소리를 높였다. 전종덕 진보당 의원도 ""배당 소득은 소수 자산가의 불로소득인데 그들을 위한 세금 감면 정책이 어떻게 정의롭고 지속 가능하겠냐""라며 ""불공정한 상위 극소수만을 위한 혜택이기 때문""이라고 덧붙였다.  반면 배당소득 분리과세를 강조해온 국회 기획재정위원회 여당 간사인 이소영 민주당 의원은 ""부자들 세율만 잔뜩 높여놓으면 실제로 우리 사회의 자원이 공정하고 정의롭게 배분이 되냐""라며 ""혼자 독식할 수 있는 잉여금을 주주들과 나누어서 일부만 가져가는 대신 세금을 인하해 주자는 배당인센티브 정책이 부자를 위한 것인지 아니면 평범한 국민을 위한 것인지 한번 같이 다시 생각해 보면 좋겠다""고 반박했다.  이 의원은 이어 ""배당소득세 체계는 대주주에게 독식하는 경우와 배당하는 경우를 동일하게 취급해서 저배당을 유도한다""며 ""현재의 체계를 유지하자고 하는 것은 부자들에게 유리하다""고 배당소득 분리과세 도입 취지를 강조했다.  법인세·교육세 정부 원안대로 통과…정부 5년간 22조원 세수 증가 기대   법인세는 여야가 합의안을 만들지 못해 정부안 그대로 통과됐다. 조세소위 논의 단계에서는 여야 의원들이 과세표준 4구간 모두 1%포인트 인상하는 안(정부안), 상위 2개 구간만 1%포인트 인상, 상위 1개 구간만 1%포인트 인상하는 안 등 다양한 대안을 제시했다.  그러나 소소위, 여야 원내대표 회동 과정에서 여당은 윤석열 정부에서 낮춘 법인세를 정상화해 세수를 늘려야 한다며 모든 구간에서 1%포인트 안을 주장했고, 여당은 하위 2개 구간을 차지하는 중소기업의 세 부담 경감을 위해 상위 2개 구간만 1%포인트만 올려야 한다고 반대하며 합의를 하지 못했다. 정부안에 따르면 법인세 인상으로 2030년까지 증가할 것으로 기대되는 세수는 총 17조4424억원이다.  박성훈 국민의힘 의원은 반대토론에서 ""이재명 정부의 법인세 인상안은 소상공인과 중소기업 부담을 키울 뿐 아니라 대기업 투자 여력까지 위축시키는 대기업 질식법이자 국가 경쟁력 역주행법""이라며 ""기업 호주머니를 털어 현금 살포 포퓰리즘에 쓰겠다는 날강도 심보""라고 비판했다. 반면 정일영 민주당 의원은 ""윤석열 정부에서 법인세율을 인하했으나 투자 증가 등 실제 정책 효과가 없었다""며 ""기업 담세력에 맞는 과세를 해 급속히 약화한 세입 기반을 정상화하고 적극적 기반을 마중물 삼아 경제활력을 제고해야 한다""고 맞받아쳤다.  교육세도 마찬가지다. 수익 금액 1조원 이하 금융·보험업에 부과되는 교육세율은 현행 0.5%를 유지하고, 1조원 초과 금융·보험업의 교육세율을 현행 0.5%에서 1%로 인상하는 정부안이 통과됐다. 야당은 교육세가 부가가치세와 유사한 간접세인 만큼 누진구조를 적용했을 때 나타나는 과세체계 간 형평성, 소비자에 비용 전가 등을 우려했지만, 세수 증가 효과를 노린 여당이 물러서지 않았다. 기획재정부가 국회에 제출한 비용추계에 따르면 교육세가 개정되면 2030년까지 5조3333억원의 세수가 증가할 것으로 전망된다.  강명수 국민의힘 의원은 ""금융권 팔을 비틀어 얻어낸 돈으로 정부·여당은 지방선거에서 '거점대학 육성'을 생색낼 수 있겠지만 그 부담을 떠안은 기업과 소비자는 얻는 것도 없이 정부 정책에 값비싼 대가를 치러야 한다""고 지적했다. 안도걸 민주당 의원은 ""이번 인상은 수입이 1조원을 초과하는 초대형 보험·금융업자 54개에만 해당한다. 이들의 교육세 부담은 작년에 당기순이익 대비 3~4% 수준에 그쳐 과도한 부담이라는 주장은 전혀 설득력이 없다""고 반박했다.  이 밖에도 초등학교 2학년 이하 예체능 학원비를 소득공제 대상에 포함하고, 체육시설 교육비 공제를 적용하는 소득세법 개정안, 합성니코틴을 원료로 제조된 담배를 개별소비세 과세대상에 포함시키는 개별소비세법 개정안 등 비쟁점 예산부수법안도 통과됐다.",https://n.news.naver.com/mnews/article/277/0005687945
2025-12-02 23:46:00,"국회, 내년도 예산안 본회의 처리…이재명 정부 첫예산 727.9조 규모(상보)","국회는 2일 내년도 예산안을 의결했다. 5년 만에 예산안이 법정기한 내 처리될 수 있게 됐다.  내년도 예산안은 국회 본회의 표결 결과 재석 262인 중 찬성 248인, 반대 8인, 기원 6인으로 통과했다.  국회를 통과한 예산안은 당초 정부가 제출한 예산안과 비교해 총수입 규모는 674조2000억원에서 1조원이 늘어나 675조2000억원이 됐다. 흔히 예산으로 불리는 총지출 규모는 728조원에서 1000억원 줄어든 727조9000억원으로 확정됐다. 국회 심사를 거치면서 기금 등 수입이 늘어나 총수입은 늘고, 여야 예산 합의에 따라 총지출은 줄어든 것이다.    국회 심사 결과 대미 투자 지원 프로그램 명목으로 1조1000억원이 증액됐다. 국가전산망 데이터 손실 예방을 위한 재해복구시스템 구축 등을 위해 2523억원이 늘었다. 인구감소지역 대상 농어촌 기본소득 시범사업 지원 예산 637억원이 증액됐다. 등록금 부담 경감을 위해 국가장학금 예산 706억원, 0~2세 보육료 지원 단가 인상 192억원이 각각 늘었다. 보훈 유공자 예우 강화를 위한 수당 인상 예산 184억원도 증액됐다. 아울러 자율주행 자동차 상용화를 위한 AI모빌리티 시범도시 조성 예산 618억원이 새롭게 편성됐다.  반면 통상 대응 프로그램 지원(7000억원), 대미투자 프로그램 관련 출연금으로 편성된 무역보험기금(5700억원) 등이 줄었다. 다만 이 예산은 증액된 대미 투자 지원 프로그램 예산으로 대체된 것이다. 이외에도 예비비는 정부안 4조2000억원 대비 2000억원 줄었다. 군사시설 개선 예산 1105억원 등이 삭감됐다.",https://n.news.naver.com/mnews/article/277/0005687944
2025-12-02 23:41:00,"[속보]국회, 내년도 예산안 처리…'정부안보다 0.1조 줄어든 727.9조원'",,https://n.news.naver.com/mnews/article/277/0005687942
2025-12-02 23:40:00,"[속보]국회, 내년도 예산안 처리…'5년만에 법정기한 내 처리'",,https://n.news.naver.com/mnews/article/277/0005687943
2025-12-02 23:36:00,"'의료계 화두' 지역의사법·비대면진료·전공의법, 국회 본회의 통과(종합)","이재명 정부가 국정과제로 제시한 '지역의사제'와 '비대면진료' 제도화 법안이 2일 국회 본회의를 통과했다.  여야는 이날 오후 본회의를 열고 '지역의사의 양성 및 지원 등에 관한 법률'(지역의사법)과 '의료법 개정안'을 합의 처리했다.    지역의사법은 대학입시에서 '지역 의사 선발 전형'으로 합격하면 등록금과 기숙사비 전액을 지원받고, 의사 면허를 딴 뒤에는 해당 지역에서 10년간 의무적으로 근무하도록 하는 내용을 골자로 한다.  국가와 지방자치단체는 지역의사 선발 전형으로 선발된 학생에게 입학금과 수업료, 교재비, 기숙사비 등을 대통령령에 정한 비용으로 지원하고, 의사 면허를 취득한 뒤에는 '복무형 지역의사'가 되어 10년간 해당 지역에서 의무적으로 근무하는 규정을 담았다.  의무 근무를 강제하는 조항도 담겼다. 보건복지부 장관 또는 시도지사는 지역 의사가 의무복무 기간을 채우지 않으면 시정명령을 내릴 수 있다. 또한 지역 의사가 시정명령을 이행하지 않으면 복지부 장관이 면허 자격을 정지시킬 수 있다. 면허 자격 정지를 3회 이상 받거나 복무를 이행하지 않으면 면허를 취소할 수도 있도록 했다.  비대면 진료를 정식 제도화하는 '의료법 개정안'도 이날 본회의를 통과했다. 비대면 진료의 대상·요건·절차와 함께 의약품 처방 제한, 정부 전자정보시스템 구축 등의 안전장치도 개정안에 마련했다.  전공의 연속 근무 시간을 기존 36시간에서 24시간으로 단축하는 '전공의의 수련환경 개선 및 지위 향상을 위한 법률' 개정안도 본회의를 통과했다. 해당 개정안은 전공의 연속 수련 시간을 최장 24시간으로 제한하고 응급상황만 4시간 연장할 수 있도록 했다. 또 근로기준법상 휴게·휴일 규정에 따라 4시간 이상 근무 시 30분, 8시간 이상 근무 시 1시간 이상의 휴게시간을 보장하도록 했다.  임신 중이거나 출산 1년 이내 여성 전공의의 야간·휴일 근무 제한, 수련병원장의 의료사고·분쟁 예방책임 강화 근거도 담겼다. 복지부 산하 수련환경평가위원회 구성도 의료계 몫을 늘리는 방향으로 바뀐다. 수련병원과 전공의단체 위원 각각 4명, 대한의학회 3명, 대한의사협회 1명, 보건복지부 1명, 전문가 2명이 참여해 총 15명으로 구성된다.",https://n.news.naver.com/mnews/article/277/0005687941
2025-12-02 23:35:00,'비대면진료' 제도화…'의료법' 개정안 15년 만에 국회 통과,"코로나19 팬데믹과 의정 갈등 기간 시범 운영되며 의료공백을 메웠던 비대면진료가 5년9개월 만에 제도화됐다. 2010년 18대 국회에서 처음으로 비대면진료를 허용하기 위한 '의료법' 개정안이 제출된 지 무려 15년 만이다.    보건복지부는 2일 비대면진료의 법적 근거를 마련하는 내용의 의료법 개정안이 국회 본회의를 통과했다고 밝혔다. 이번 개정안은 국무회의 상정·의결을 거쳐 공포 후 1년 뒤부터 시행된다.  복지부는 개정안이 의료의 질과 안전성, 취약계층의 접근성 개선을 최우선으로 고려해 의약계와 환자·소비자 단체, 전문가 등의 의견 수렴을 거쳐 여야 합의로 통과됐다는 점에서 의의가 있다고 평가했다. 특히 오랜 기간 시범사업으로 운영된 비대면진료의 법적 근거가 마련된 만큼 향후 일차의료 발전을 위한 기반이 될 것으로 기대했다.  개정안은 ▲대면진료 원칙 ▲의원급 의료기관 중심 ▲재진환자 중심 ▲전담기관 금지 등 안전성 측면에서 의료계와 합의한 4대 원칙을 고려하면서 기술 발전을 고려한 유연한 법 체계를 마련했다.  이에 따라 비대면진료가 대면진료의 보완적 수단이라는 점을 명시하고 해당 의료기관에서 일정 기간 내에 동일한 증상으로 대면해 진료받은 기록이 있는 환자에 대해서만 실시하며, 그렇지 않은 경우 지역 및 처방 등을 제한하도록 했다. 또 의원급 의료기관 중심으로 운영하되, 희귀질환자와 제1형 당뇨병 환자, 교정시설 수용자, 수술 후 경과 관찰이 필요한 환자 등 병원급 이상의 의료기관 이용이 필요한 환자에 대해서는 예외를 뒀다. 희귀질환자, 제1형 당뇨병 환자 등에 대해서는 지역 제한도 적용되지 않는다.  특히 비대면진료만 주로 하는 전담기관을 금지하고 지역을 제한하는 등 대면진료와 연계되도록 유도하기 위한 법적 장치를 마련했다. 대한의사협회 등이 의료인에 대한 표준지침을 마련·권고하고, 위반이 의심될 경우 행정지도를 요청할 수 있는 자율규제 장치도 뒀다.  환자 안전성 측면에선 비대면진료를 통해 마약류 등의 의약품은 처방할 수 없으며, 의사가 환자에 대한 정보가 충분하지 않은 경우 처방할 수 있는 의약품의 종류 및 처방일수를 추가로 제한하도록 했다. 아울러 화상진료가 필수적인 질환을 규정하는 등 환자 안전을 위한 제도적 장치를 마련하고, 구체적인 범위는 보건복지부령 등으로 위임해 전문가 등과 협의해 유연하게 적용하도록 규정했다.  의료인이 비대면진료의 한계와 특성에 대해 설명하고 환자의 동의를 받도록 하는 절차를 마련하는 등 의료인의 법적 책임 범위 등도 명시했다. 환자 역시 타인인 것처럼 속여 비대면진료를 받거나 의료인을 속여 의약품을 처방받는 행위가 금지된다. 약 배송 허용 범위도 섬·벽지 거주자, 장기요양 수급자, 등록장애인, 감염병 확진자, 희귀질환자 등으로 한정해 취약지 거주자와 취약계층 등은 비대면진료 후 처방약을 편리하게 수령할 수 있도록 했다.  비대면 진료 중개 플랫폼에 대한 규제 근거도 뒀다. 비대면 진료 플랫폼은 가입자 수가 일정 규모 이상일 땐 복지부 장관의 인증을 받아야 하며, 의료서비스 및 의약품 오남용 조장 행위 금지, 환자에게 의료기관 추천·유도 금지 등의 의무가 부여된다. 비대면진료를 중개하는 공공플랫폼 역할을 하는 비대면진료 지원시스템 구축·운영에 대한 근거도 마련해 환자의 진료 이력, 자격정보 등을 공적으로 안전하게 관리하면서 일차 의료기관에서 활용할 수 있도록 했다.  복지부는 법이 시행되기 전까지 시범사업 내용을 개편해 단계적으로 적용할 계획이다. 대상 환자의 기준, 지역 제한의 범위, 처방 제한 의약품의 종류 등 하위법령에서 규정할 구체적 사항은 의·약계, 환자·소비자 단체 등과 협의해 마련하고, 의료인과 환자 간 비대면진료 외에도 의료인 간 비대면 협진 등 의료취약지 일차의료 강화 시범사업과 지역·필수·공공의료 강화를 위한 제도개선 방안 등도 논의한다.  정은경 복지부 장관은 ""비대면진료 제도화를 위한 의료법 개정안이 국회 논의 시작 15년 만에 국회 본회의를 통과해 큰 의미가 있다고 생각한다""며 ""의료의 질과 환자의 안전을 최우선으로 고려해 대안이 마련된 만큼 법이 시행된 이후에도 국민들이 안전하고 편리하게 비대면진료를 이용할 수 있도록 노력하겠다""고 말했다.",https://n.news.naver.com/mnews/article/277/0005687940
2025-12-02 23:29:00,"[속보] '교육세 0.5%P 인상' 예산부수법안, 국회 본회의 통과",,https://n.news.naver.com/mnews/article/277/0005687939
2025-12-02 23:26:00,'배당소득 50억원 초과·최고세율 30%' 배당소득 분리과세 국회 통과,"국회는 2일 고배당기업으로부터 받는 배당소득에 대해 종합소득과세표준에 합산하지 않고 세율 14~30%까지 분리과세하는 조세제한특례법 개정안을 통과시켰다.  국회는 이날 오후 본회의를 열고 배당소득 분리과세가 담긴 조세제한특례법 개정안을 재석 의원 243명 중 찬성 201명, 반대 18명, 기권 24명으로 가결했다.  배당소득분리과세는 배당금 2000만원 이하에 14%, 2000만원 초과·3억원 이하에 20%, 3억 초과·50억원 이하에 25%, 50억원 초과는 30%의 세율을 적용한다.  더불어민주당과 국민의힘은 조세소위, 소(小)소위, 여야 원내대표 회동 등 끈질긴 협상 끝에 기존 최고구간(3억원 초과) 세율을 정부안의 35%에서 25%로 내리고, 50억원 초과의 배당에 대해 30% 구간 새로 만들었다. 다만 기획재정부에 따르면 연간 3800억원, 앞으로 3년간 1조 1400억 원의 세수가 줄어든다.  일각에서는 정부안에서 후퇴한 부자감세라고 비판하고 있다. 차규근 조국혁신당 의원은 반대토론에서 ""한국 기업의 실제 지배구조를 간과한 주장""이라며 ""배당 확대 효과라는 정책 목표는 매우 제한적일 수밖에 없다""고 지적했다.  대기업 총수 일가가 보유한 직접 지분율은 3.7%에 불과해 배당을 꺼려왔고, 일감 몰아주기·쪼개기 상장·고액 보수 수령 등으로 이익을 극대화했는데, 세를 낮춘다고 지분을 늘릴 리 없다는 것이다.  차 의원은 또 ""배당소득 30조원 중 상위 0.1%가 13조원을 가져갔다. 배당소득만큼 최상위 쏠림이 극심한 소득이 없다""며 ""이들에게 세금을 깎아주면 불평등과 양극화가 심화될 것은 너무나 명확하다""고 목소리를 높였다.  전종덕 진보당 의원도 ""배당 소득은 소수 자산가의 불로소득인데 그들을 위한 세금 감면 정책이 어떻게 정의롭고 지속 가능하겠냐""며 ""불공정한 상위 극소수만을 위한 혜택이기 때문""이라고 덧붙였다.  반면 배당소득 분리과세를 강조해온 국회 기획재정위원회 여당 간사인 이소영 민주당 의원은 ""부자들 세율만 잔뜩 높여놓으면 실제로 우리 사회의 자원이 공정하고 정의롭게 배분이 되냐""며 ""혼자 독식할 수 있는 잉여금을 주주들과 나누어서 일부만 가져가는 대신 세금을 인하해 주자는 배당인센티브 정책이 부자를 위한 것인지 아니면 평범한 국민을 위한 것인지 한번 같이 다시 생각해 보면 좋겠다""고 반박했다.  이 의원은 또 ""배당소득세 체계는 대주주에게 독식하는 경우와 배당하는 경우를 동일하게 취급해서 저배당을 유도한다""며 ""현재의 체계를 유지하자고 하는 것은 부자들에게 유리하다""고 배당소득 분리과세 도입 취지를 강조했다.  배당소득 분리과세는 당장 내년부터 시행된다. 이에 따라 구체적으로 내년 3월 2025년 연결재무제표가 나오고 이를 기준으로 배당이 결정돼 4월에 받는 배당부터 분리과세가 적용되는 구조다.  '배당성향 40% 이상 또는 배당성향 25%+전년도 대비 10% 이상 증가'에 해당하는 경우 배당소득 분리과세를 적용하기로 했다.  앞서 정부안에는 배당성향 40% 이상' 또는 '배당성향 25% 이상+직전 3년 평균 대비 5% 이상 증가'였으나 여야가 배당성향 인상을 촉진하기 위해 합의를 이뤘다.",https://n.news.naver.com/mnews/article/277/0005687938
2025-12-02 23:16:00,[속보]'전 구간 1%P 인상' 법인세법 개정안 국회 통과,"모든 과세표준 구간마다 세율을 1%포인트 인상하는 법인세법 개정안이 2일 재석 254명 가운데 찬성 169명, 반대 84명, 기권 1명으로 국회 본회의를 통과했다.",https://n.news.naver.com/mnews/article/277/0005687937
2025-12-02 23:03:00,"'액상형 전자담배도 담배'…합성니코틴 규제법, 본회의 통과(종합)","합성니코틴을 원료로 하는 액상형 전자담배를 담배에 포함하는 담배사업법 개정안이 2일 국회 본회의를 통과했다.  국회는 이날 오후 본회의를 열고 해당 개정안을 재석 250명 중 찬성 247명, 기권 3명으로 가결했다.    개정안은 담배 정의를 기존 천연 니코틴의 원료인 '연초의 잎'에서 '연초 또는 니코틴'으로 확대하는 내용을 담았다. '청소년 흡연 사각지대'로 꼽히는 합성 니코틴도 담배 범주에 포함되기 때문에 세금이 부과되고 판매 규제도 강해지는 셈이다.  담배사업법 개정안은 입법 논의 9년 만인 지난 9월 기획재정위원회를 통과했지만 지난 12일 법사위에선 한차례 계류됐다. 당시 여야 법사위원들은 법 시행 전 사재기한 물량에 대한 규제와 합성 니코틴 외 유사 니코틴에 대한 유해성 검증도 필요하다는 점을 지적했다. 이에 기획재정부는 법 시행 유예 기간을 4개월로 줄이고, 법 시행 전 제조 담배의 경우 판매 전 유해성 평가를 거치도록 하는 등의 보완책을 마련했다.  개정안에는 전자담배 판매 소매업자 보호 방안도 담았다. 현행 담배사업법은 담배소매인 지정을 받은 경우에만 담배를 판매할 수 있도록 정하고 있다. 개정안은 전자담배 점포들이 담배 영업소 간 거리 제한 규정에 따라 소매인 지정을 받지 못해 폐업 우려가 있다는 점을 고려해 법 시행 후 2년간 지정소매인 거리 제한 유예를 도입하도록 했다.  개별소비세법 개정안도 이날 본회의를 통과했다. 개정안은 합성니코틴 제품 제조·유통과 관련한 영세사업자의 초기 부담을 줄이기 위해 2년간 합성니코틴에 대해 50% 경감세율을 적용하도록 했다.",https://n.news.naver.com/mnews/article/277/0005687936
