날짜,제목,본문,링크
2025-12-16 19:36:00,"30년 KT맨 박윤영, KT CEO 최종후보로","KT 대표 최종 후보로 30년 'KT맨' 박윤영 전 부문장(사장)이 선정됐다. 박 후보는 기업 간 거래(B2B) 영역의 성과와 높은 조직 이해도를 갖췄다는 평가를 받고 있다. 박 전 K부문장은 내부 사정에 능통한 KT 전문가로 알려져 있다.   지난 1992년 KT의 전신인 한국통신에 입사해 30년 이상 KT에 몸 담았다. 기업 간 거래(B2B), 디지털 혁신 분야에서 능통한 전문가로 알려졌다. KT 대표 후보 심사대상에도 여러 차례 올랐다.   지난 2019년에는 최종 2인 후보에 들며 구현모 전 KT 대표와 경쟁했으나 고배를 마셨다. 2023년에는 김영섭 KT 대표, 차상균 서울대학교 교수와 함께 최종 3인에 들었지만 최종 후보로 낙점되진 못했다.  이번 선임 과정에서는 KT의 미래 경쟁력 강화를 이끌 적임자라는 판단 하에 최종 후보로 결정됐다. 심층 면접 과정에서 주주와 시장과의 약속을 유지해야 한다는 점을 강조하며, 실질적인 현안 대응 방안을 제시했다.   KT 이사회는 ""박 후보는 KT 사업 경험과 기술 기반의 경영 역량을 바탕으로 디지털 전환(DX)·기업 간 거래(B2B) 분야에서 성과를 거둔 인물""이라며 ""새로운 경영 비전 아래 지속 가능한 성장 기반을 마련하고 변화와 혁신을 주도할 적임자라고 판단했다""고 밝혔다.  KT는 이번 인선을 통해 해결해야 할 과제가 산적해 있다. 해킹사태로 인한 고객 불신 회복, AI 역량 확보 등이 대표적이다. 앞서 KT는 AI 국가대표 컨소시엄에서 탈락하는 등 ICT 기업으로서의 존재감을 충분히 보여주지 못했다는 평가를 받고 있다.  업계에서는 새로운 리더가 보안 및 공공성의 강화와 함께 ICT 기업으로서의 전환을 진두지휘할 역량을 갖춰야 한다는 목소리가 나온다. 특히 KT의 실질적인 미래 가치 제고를 최우선에 둬야한다는 목소리가 커지고 있다.  외부 개입 약화…'순항' 분위기  업계에선 KT의 이번 선정 결과가 내년 3월 주주총회까지 이어질 수 있을지에 관심을 두고 지켜보고 있다. 압도적인 지분을 가진 주주가 없는 만큼, 정부와 정치권 등 외부의 시선을 의식할 수밖에 없다는 것이다.  지난 2022년 KT의 최대주주(지분 10.74%)였던 국민연금공단은 최종 후보에 오른 구현모 대표의 연임을 공개적으로 반대했다. 지난해 국민연금이 보유 지분 일부를 매각하면서 현대차그룹이 KT 최대주주(8.07%)가 됐으나, 여전히 외부 입김 가능성은 남아있지 않겠냐는 관측이다.  다만 이번 대표 선임 과정에서는 이전과는 분위기가 다르다는 기류가 읽힌다. 정치권의 직접적인 개입 신호가 감지되지 않고 있다는 평가다.  통신업계 한 관계자는 ""지난 2023년에는 대통령실에서 인선 과정에 대해 직접적으로 언급하기도 했고 외부 분위기를 살피는 기류가 있었다""며 ""그러나 이번에는 분위기가 다르다. 외부에서 영향력을 행사하려 했다면 이미 초기 단계에서 특정 후보로 방향이 기울었을 것""이라고 말했다.",https://n.news.naver.com/mnews/article/648/0000042714
2025-12-16 17:21:00,"고소득자도 빚 탕감?…금융위 ""소득·가상자산 보유도 보겠다""","상환 능력이 있음에도 부채 원금을 감면받는 등 도덕적 해이 사례가 적발된 새출발기금을 두고 금융위원회가 소득 심사 보완에 나선다.  차주가 신고하지 않으면 보유 여부를 알 수 없었던 가상자산 등에 대해서는 신용정보법 개정을 통해 파악할 계획이다.  법안 통과까지 새도약기금의 채권 소각도 잠시 멈추게 된다. 다만 이미 장기 연체자들의 채권을 매입한 상황이라 추심 등의 불편함은 발생하지 않는다.  16일 신진창 금융위 사무처장은 새출발기금의 도덕적 해이 논란에 대해 ""소득 심사를 더 정교하게 해서 보완하겠다""고 밝혔다.  신진창 사무처장은 ""기본적으로 소득 수준, 자산 수준에 따라서 원금 감면 수준을 차등화해야겠다는 생각""이라면서도 ""구체적으로 어떻게 조정할지는 운영 사례와 잠재적인 상황 등을 봐서 결정하겠다""고 말했다.  앞서 감사원은 전날 새출발기금이 상환 능력이 충분한 차주에게도 원금을 대폭 감면하고 있다는 감사 결과를 내놨다. 아울러 가상자산·증여·비상장주식 등 재산을 숨기고 신청한 경우를 지적하기도 했다. 이로 인해 도덕적 해이 사례가 대거 적발되고 있어 개선이 필요하다는 입장이다.  금융위는 이같은 도덕적 해이의 배경으로 '상대 평가' 방식을 지목했다. 새출발기금은 차주의 자산과 부채 규모를 비교해 기준에 부합할 경우 빚을 탕감해주는 구조다. 지난 2020년 4월부터 2024년 11월까지, 즉 코로나19 기간 사업을 영위한 소상공인 및 자영업자가 대상이었다.  상세히는 △총부채 원리금 상환비율(DSR) 40%이하 △주택담보대출비율(LTV) 50% 이하면서 부채가 90일 이상 연체된 차주라면 만기 연장, 분할 상환, 금리 조정, 원금 감면 등의 지원을 받을 수 있었다.  문제는 이 기준이 상대적으로 작용하기에 고소득자일지라도 해당 조건에만 맞는다면 지원 받을 수 있었다는 점이다. 감사원 감사 결과에 따르면 채무 6903만여원 중 4832만여원을 감면받은 차주 A씨의 월 소득은 1억954만여원, 변제가능률은 2만2036%에 달했다.  금융위는 코로나19 팬데믹 기간인 탓에 상대적으로 볼 수 밖에 없었다고 해명했다. 신 사무처장은 ""자영업자 매출액이 급감하던 상황에서 절대적인 소득 수준을 고려하는 것이 적절하지 않은 면이 있었다""며 ""또 (코로나19 이전인) 직전년도 말 소득이 (당시) 자영업자 평균 소득이라 보기 어렵다고 봤다""고 부연했다.   자산을 숨기고 신청한 차주에 대해서는 차주가 해당 자산을 신고하지 않으면 알 수 없는 제도적 한계가 있었다고 해명했다. 이를 해소하기 위해 신용정보법 개정안을 발의한 상황이다.  법안은 가상자산의 거래에 관한 정보를 신용정보의 범위에 포함하고 가상자산사업자를 신용정보제공·이용자에 포함하는 하는 것이 핵심이다. 통과될 경우 가상자산 등을 차주가 신고하지 않더라도 가상자산업자로부터 정보를 넘겨받을 수 있다.  신용정보법 개정안은 현재 정무위원회에 계류 중인 상황이다. 신진창 사무처장은 ""정무위원들도 충분히 공감했으며 우선 처리되는 법안이 될 것""이라고 전망했다.  새도약기금에서 같은 도덕적 해이가 일어날 가능성에 대해서는 선을 그었다. 새도약기금은 새출발기금과 달리 소득에 대해 절대 평가를 해 고소득자가 원천적으로 배제된다는 설명이다.   지난 8일 진행된 장기 연체채권 소각의 경우 기초생활수급자와 중증 장애인, 보훈대상자 등 사회 취약계층이 대상이었다. 따라서 소득수준과 상관없이 일괄 소각하기로 한 만큼 자산 보유 현황을 확인할 필요가 없었다.▷관련기사:새도약기금 '첫 소각' 연체채권 '60대' 가장 많았다(12월8일)  다만 신용정보법 개정안이 통과되기 전까지 새도약기금 집행은 멈출 수밖에 없다. 신 사무처장은 ""새도약기금 장기 연체자들은 기금이 채권을 매입하는 순간 추심은 중단되기 때문에 큰 불편함이 없다""고 말했다.",https://n.news.naver.com/mnews/article/648/0000042713
2025-12-16 16:57:00,직접 투자로 핵심광물 확보한 美정부...한미 파트너십 강화 기대,"미국 정부가 전략산업 공급망 자립화를 최우선 정책으로 판단, 민간 기업에 대한 직접 지분투자 방식 등을 적극적으로 추진하고 있다. 최근 고려아연에 대한 투자 결정 역시 이런 정책 기조에 맞춰 이뤄진 것으로 풀이된다.     특히 우방국 기업의 자국 진출을 지원하면서 지분 투자까지 추진한다는 점이 주목할 만하다. 한국과 일본, 유럽 등 경제 우방 기업을 적극적으로 활용해 전방위적인 공급망 구축에 나서야 하는 미국 입장에서 고려아연을 최적의 파트너로 택한 것으로 분석된다.  미국 정부는 최근 6개월간 100억 달러(약 14조7000억원) 이상의 자금을 투입해 US스틸, 인텔, MP머터리얼즈, 트릴로지메탈스, 웨스팅하우스 등 광물과 IT, 에너지 분야 기업의 지분이나 워런트 등을 확보한 바 있다.   여기에 그치지 않고 현 미국 정부 당국자들은 더 많은 기업에 대한 지분 투자를 시사해왔다. 미국 정부가 직접 지원하는 방식으로 해당 기업들에 안정적인 공급망 구축을 신속히 이루어내겠다는 의지로 해석된다.      미국은 무엇보다 핵심광물 분야의 공급망을 구축하는 데 공을 들일 것이라는 분석이 많았다. 그간 주요 핵심광물의 상당수를 수입에 의존해온 터라 다른 나라의 자원 무기화 등으로 인한 리스크가 크기 때문이다. 실제 미국의 아연 수입 의존도는 73%에 달하며 핵심광물인 안티모니와 비스무스, 갈륨은 각각 85%, 89%, 100%로 자립도가 취약한 수준이다.   특히 한국과 일본을 포함한 동맹국과의 협업을 더욱 강화하려는 움직임도 보이고 있다. 지난 11일(현지시간) 백악관에서 한국과 일본, 싱가포르, 네덜란드, 영국, 이스라엘, 아랍에미리트(UAE), 호주 당국자와 회의를 열고 반도체와 핵심광물 공급망 강화 방안을 논의한 것도 이런 전략의 일환으로 분석된다.   이번 투자는 이러한 미국의 핵심광물 공급망 구축 전략에 고려아연이 가장 효율적인 파트너가 될 수 있다고 판단한 것으로 풀이된다. 고려아연은 글로벌 시장에서 최고 수준의 기술과 생산 역량, 환경 관리 체계를 모두 갖춘 제련 기업인 데다가 경제 우방인 한국의 기업이기 때문이다.  고려아연이 복합 제련소 모델을 바탕으로 제련 기술을 발전시켜 왔다는 점도 주목받았다. 고려아연은 현재 미국 정부가 선정한 핵심광물 60종 가운데 안티모니, 비스무스, 코발트, 구리(동), 인듐, 연(납), 니켈, 은, 텔루륨, 아연 등 12종을 생산하고 있으며, 2028년 상업 생산을 목표로 대규모 설비투자를 하는 갈륨과 게르마늄을 포함하면 14종에 달한다. 이런 이유로 미국도 고려아연의 온산 제련소 모델에 착안한 복합 제련소 건설을 적극적으로 지지하고 있는 것으로 보인다.  고려아연 역시 미국 정부의 투자로 사업성을 극대화할 수 있을 것으로 기대하고 있다. 미국 내 아연과 구리, 연 등 비철금속과 핵심광물에 대한 수요는 구조적으로 증가하는 반면, 노후 제련소 폐쇄와 환경 규제 등으로 자체적인 공급은 갈수록 부족해지고 있다.   이에 고려아연은 이번 제련소 건설로 미국 내 주요 핵심광물에 대한 수요층을 안정적으로 확보해 시장을 확대해 나갈 수 있을 것으로 기대된다.  이번 투자를 계기로 한·미 양국 간 경제적 파트너십은 더욱 탄탄해질 전망이다. 실제 고려아연은 우리 정부 당국의 적극적인 지지와 지원 속에서 긴밀한 협의를 통해 이번 투자 방안을 마련한 것으로 알려졌다. 고려아연의 미국 제련소는 단순히 민간 기업의 신규 투자가 아닌 한국과 미국 간 경제안보 협력의 모범사례가 될 것으로 기대된다.",https://n.news.naver.com/mnews/article/648/0000042712
2025-12-16 16:49:00,"돌아온 카카오톡, 이용자는 어떤 선택할까","국내 대표적 모바일 메신저 카카오톡의 '친구탭'이 3개월간 '일탈'을 끝내고 기존 모습으로 돌아왔다. 카카오는 지난 9월 카카오톡을 인스타그램 같은 소셜네트워크서비스(SNS)처럼 확 바꿨으나 ""회사 부장님 등산 사진을 왜 강제로 봐야 하느냐""는 식의 격렬한 부정 의견에 부딪히면서 연내 선택 가능한 방식으로 바꾸겠다고 공지한 바 있다.  카카오는 16일 카카오톡 친구탭에서 친구목록을 바로 볼 수 있도록 하는 업데이트를 순차적으로 진행한다고 밝혔다.  카카오 관계자는 ""이번 업데이트로 카카오톡 친구탭에서 친구 목록이 보이는 화면을 기본으로 사용할 수 있게 된다""며 ""상단에 '친구'와 '소식' 두 가지 옵션이 분리 제공되는 등 이용자 성향과 필요에 따라 선택해 사용할 수 있다""고 했다.   이에 따라 친구 옵션에서는 친구 목록을 볼 수 있고, 소식 옵션을 선택하면 피드형으로 제공되는 친구 소식을 확인할 수 있다.   이번 업데이트로 카카오는 이용자들의 격렬한 비난에선 벗어날 수 있게 됐다. 그러나 카카오톡의 모습을 확 바꿔 인스타그램, 페이스북 등 미국 기업이 장악한 국내 SNS 시장에 균열을 내려던 카카오의 야심찬 계획은 '숨고르기'에 들어갈 전망이다.  또한 기본 화면은 기존의 모습으로 되돌리면서도, 이용자 선택에 따라 SNS 유형을 고를 수 있도록 한 점은 카카오톡의 미래 방향성에 상당한 영향을 미칠 것으로 예상된다.  지난 3개월 가량 인스타그램 같은 카카오톡을 경험한 이용자들이 현재 모습을 유지한다면, 모바일 메신저 카카오의 변신은 다시 진행될 수도 있다는 얘기다.  다만 이와 별개로 카카오는 인공지능(AI) 기술을 카카오톡 곳곳에 붙여 이용 편의성을 강화하고 체류 시간을 확대해 모바일 메신저의 경험을 더욱 풍부하게 만들어 플랫폼 경쟁력을 더욱 강화한다는 방침이다.",https://n.news.naver.com/mnews/article/648/0000042711
2025-12-16 16:42:00,"정재헌 SKT CEO ""실패는 경영진 책임…마음껏 도전하라""","정재헌 SK텔레콤 최고경영자(CEO)가 임직원들에게 창의력을 발휘해 적극적으로 도전에 나설 것을 주문했다.  그는 16일 서울 을지로 본사 수펙스홀에서 열린 취임 후 첫 타운홀에서 ""시장 상황과 경영 환경이 시시각각 바뀌는 상황 속에서 과거의 방식을 열심히 하는 활동적 타성으로는 변화를 이끌어 낼 수 없다""며 ""실패에 대한 책임은 경영진이 질 테니 구성원들은 그 안에서 창의력을 발휘해 마음껏 도전해 달라""고 당부했다.  그러면서 혁신의 속도를 올리는 데 앞장서겠다는 의미로 본인을 '변화관리 최고책임자(Change Executive Officer)'로 자처했다. 그는 본업인 이동통신(MNO) 사업과 미래 핵심인 인공지능(AI) 사업의 빠른 진화를 위해 전사 혁신에 나설 방침이다.  정 CEO는 통신 사업에 대해 '고객이 곧, 업(業)의 본질'이라고 정의했다. 직접 소통을 통해 고객을 제대로 이해하고 실질적인 가치를 제공해야 한다고 강조했다. 특히, 품질∙보안∙안전 등 기본을 중심으로 고객 신뢰를 빠르게 회복하자는 목표를 설정했다.  미래 성장의 핵심 축인 AI사업에 대해서는 선택과 집중을 강조했다. 그는 ""그간 새로운 실험과 인큐베이팅을 반복하며 일정부분 유무형 자산을 확보했다""며 ""앞으로는 우리가 잘할 수 있는 분야를 선택과 집중해 글로벌 빅테크의 속도에 맞춰 경쟁해야 한다""고 했다.  이를 위한 과제로 AI 데이터센터의 경쟁력 강화, 고부가가치 설루션 영역으로 사업 확대, 제조 AI∙독자 AI 모델 등에서는 끊임없는 전환을 통한 성과 창출 등을 제시했다.  정 CEO는 마지막으로 '드림팀'이 되자고 당부했다. 그는 ""다시 뛰는 SKT가 되기 위해서는 회사가 지향하는 가치를 구성원 모두가 공유하고, 구체적 실행을 위한 진취적 역량, 흔들리지 않는 단단한 내면을 갖춰야 한다""며 ""이를 실현하는 드림팀이 되자""고 당부했다.  한편, SKT는 경영 체질 개선을 위해 회사의 핵심 관리지표를 EBITDA(상각 전 영업이익)에서 ROIC(투하자본이익률)로 전환한다. ROIC는 자본 효율성과 가치 창출 여부를 판단하는 지표로 중장기 경쟁력, 투자 우선 순위 등을 명확히 하는 데 유용하다.",https://n.news.naver.com/mnews/article/648/0000042710
2025-12-16 16:40:00,"수장 바뀌는 신한라이프, '생보 넘버2' 슬로건 접을까","생명보험업계 'Top2'(톱2)를 외치던 신한라이프의 선장이 바뀐다. 실적 고공행진을 이끌었언 이영종 사장이 임기를 마치고 그룹 내 재무통인 천상영 신임 사장(후보자)이 신한라이프를 새로 이끌 예정이다.  이영종 사장이 임기 만료를 앞둔 상황에서도 최초 연임 가능성이 거론됐던 만큼 천상영 후보자의 어깨가 무거운 게 사실이다. 특히 신한라이프의 구호이자 경영 목표인 업계 톱2 자리를 차지할 수 있을지 관심이 쏠린다.  성장 행보에도…연임은 없었다  신한지주는 이달 초 자경위(자회사최고경영자후보추천위원회)를 통해 신한라이프 사장으로 천상영 부사장을 추천했다. 지주 그룹재무부문 담당 부사장을 역임한 천상영 후보자는 지주에서 경영관리 업무를 장기간 담당하며 그룹 사업라인 전반에 대한 이해가 높다는 평가다.   지난해부터 신한라이프 이사회 일원으로 참여하며 이사진과 임직원들로부터 호평을 받았다는 게 자경위 설명이다. ▷관련기사: 신한지주 자경위, 신한라이프·신한자산운용 CEO 교체(12월5일)  당초 생보업계 일각에선 이영종 사장의 연임 가능성을 점치기도 했다. 이영종 사장은 지난해 말 지주 자경위를 통해 2년 이후 '+1년' 임기를 부여받았는데 보험업계의 수익성 악화에도 성장세를 유지하고 있다.   신한라이프는 2022년 4636억원의 순이익을 기록했고 이영종 사장 취임 후인 2023년 4724억원, 지난해 5284억원의 순이익을 달성했다. 올해도 3분기 누적 기준 5145억원의 순이익을 기록하고 있어 전년 실적을 넘어설 가능성이 높다.  순이익 성장을 바탕으로 신한라이프는 신한지주의 주주환원에 힘을 보태기도 했다. 올초 신한라이프는 이사회를 통해 배당성향 99.9%, 총 5383억원을 배당하기로 했다. 신한라이프는 신한지주의 100% 자회사로, 신한지주는 밸류업을 위해 배당 확대 정책을 펼치고 있다.   특히 신한카드가 수익성 악화로 경영에 어려움을 겪는 가운데 신한라이프가 핵심 비은행 자회사로 존재감을 키웠다. 금융지주 계열사의 경우 임기를 마치면 교체가 일반적이지만 이영종 사장의 경우 연임 전망이 제기됐던 이유다.  다만 업계 전망과 달리 신한지주는 새로운 리더십을 통해 질적 성장을 추구해야 할 타이밍으로 보고 사장 교체를 결정했다.  '톱2' 슬로건도 바통터치할까  이영종 사장은 취임 후 생보업계 톱2를 경영 슬로건으로 삼았다. 이영종 사장은 올초 영업전략회의에서 경영전략 슬로건을 '톱2를 향한 질주, 밸류업 투게더'로 발표하고 시장 판도를 바꾸는 영업경쟁력 혁신을 강조했다.  현재 생보업계 순위는 순이익 기준으로 맏형 격인 삼성생명 뒤를 이어 한화생명과 교보생명, 신한라이프 순이다.  올 3분기말 누적 기준 순이익은 삼성생명(이하 연결재무제표 기준)이 2조1170억원으로 가장 많다. 교보생명 8844억원, 한화생명과 신한라이프가 각각 7689억원과 5145억원이다. 신한라이프가 기존 대형 생보사를 쫓아가는 형국이다.  천상영 후보자가 취임 전인 만큼 '톱2' 슬로건을 유지할지는 미지수다. 다만 연임에 성공한 진옥동 신한지주 회장이 '질적 성장'을 강조했고, 천상영 후보자가 그룹 내 재무통으로 평가받는 만큼 지급여력비율(K-ICS·킥스) 등 재정 건전성 관리에 초점을 맞출 것으로 보인다.  3분기 말 기준 신한라이프 킥스 비율은 190%로 금융당국 권고치(130%)를 크게 웃돌고 보험업계에서도 최상위 수준이다. 다만 전년 말(231%)에 비해선 40%포인트 이상 하락했다.  금융당국이 보험사들의 기본자본 킥스 비율 도입도 준비하고 있어 보험업계에선 건전성 지표 관리가 최우선 과제이기도 하다.  신한라이프 관계자는 ""톱2 슬로건은 순이익이나 자산 등 숫자의 개념이 아니라 선언적 의미""라며 ""신임 사장은 취임 전이라 구체적인 경영 계획 등은 정해지지 않았다""고 말했다.",https://n.news.naver.com/mnews/article/648/0000042709
2025-12-16 16:28:00,"카카오 카나나, 맞춤형 대화·AI 스튜디오 기능 업데이트","카카오는 인공지능(AI) 에이전트 앱 서비스 '카나나(Kanana)'를 업데이트했다고 16일 밝혔다. 카나나는 그룹 AI 메이트 '카나', 개인 AI 메이트 '나나'와 대화를 나누며 친숙하게 AI를 이용할 수 있는 서비스다.   이번 업데이트를 통해 관심사 등록 기능이 추가됐다. 이용자가 관심 분야를 등록하면 AI 메이트가 취향을 반영한 맞춤형 대화를 이어간다. 예를 들어 건강에 관심이 많은 사용자에게는 홈 화면에서 '5분 안에 확인할 수 있는 건강 체크리스트' 등을 띄워준다.   AI 스튜디오 기능도 새롭게 추가됐다. AI를 활용해 로맨스 판타지·키즈모델·크리스마스 등 현실에서 찍기 어려운 다양한 콘셉트로 색다른 사진을 찍어볼 수 있다. 최대 6명까지 단체 사진 생성도 가능하다. 매일 하루에 4장까지 무료로 생성할 수 있다.  카나나 앱 대화방에서 '웹 검색' 모드도 지원한다. 대화 중 하단 플러스(+) 버튼을 누르면 웹 검색 결과를 답변으로 받아볼 수 있다. 이외에도 카나와 나나로부터 받은 답변을 주변에 공유할 수 있는 기능도 추가됐다. 답변 내용을 길게 누르면 공유할 수 있는 웹 링크가 생성된다.  김종한 카카오 카나나 성과리더는 ""일상생활에서 활용할 수 있는 기능에 중점을 두고 업데이트를 진행했다""며 ""개인화된 사용 경험을 지속적으로 확대할 뿐만 아니라 커뮤니티 기능을 탑재한 AI로서 진화하기 위해 노력할 것""이라고 말했다.",https://n.news.naver.com/mnews/article/648/0000042708
2025-12-16 16:04:00,"아티스트바이오, 경구용 저분자 비만약 개발 '도전장'","국내 신생 신약개발 스타트업이 경구용 저분자 비만치료제 개발에 도전장을 내밀었다. 2024년 설립된 아티스트바이오(ATIST Bio)가 그 주인공이다.  아티스트바이오는 16일 중소벤처기업부의 민간투자주도형 기술창업 지원 프로그램인 '딥테크 TIPS(Deep Tech TIPS)'에 최종 선정됐다고 밝혔다.   회사는 이번 선정을 기술성·사업성·글로벌 확장성을 함께 평가받는 과정에서 얻은 대외 검증의 이정표로 보고, 연구개발과 사업화 속도를 끌어올린다는 계획이다.  아티스트바이오는 아밀린 관련 기전(경로)을 겨냥한 차세대 경구용 저분자 비만치료제 개발을 목표로 후보물질 발굴(Lead to Candidate)을 진행 중이다.   이번 과제를 통해 향후 3년간 연구개발비와 창업 사업화 자금을 지원받아 후보물질 발굴과 비임상·기전 데이터 확보에 역량을 집중한다. 아티스트바이오는 이에 앞서 서울시 '서울형 민간투자연계 기술사업화 지원사업' 과제에도 선정됐다.  2024년 8월 설립된 아티스트바이오는 암과 대사질환 영역에서 저분자(small molecule)와 표적단백질분해제(TPD)를 개발하는 연구 중심 바이오텍이다.  TSD라이프사이언스 연구소장 및 국가신약개발사업(KDDF) 과제책임자 등을 거치며 다수의 신약개발 프로젝트를 이끈 손도현 CEO와, 한미약품·대웅제약 등에서 연구개발 경험을 쌓은 방극찬 CTO 등이 창업했다.  회사는 설립 초기부터 서울형 민간투자연계 기술사업화 지원사업 과제 수주와 함께 윤민창의투자재단, 마크앤컴퍼니, 인포뱅크 등 3개 기관으로부터 시드투자를 유치했다.  아티스트바이오는 데이터로 증명되는 실제 치료혜택을 의미하는 'Real Thing', 저분자와 표적단백질 분해제를 중심으로 가장 적합한 타깃과 모달리티를 조합하겠다는 'Right Target × Right Modality', 스몰바이오텍의 기동성과 집중력을 살려 빠른 설계·검증·의사결정을 하겠다는 'Relentless Execution'을 내세웠다.  회사명 'ATIST'에는 독특한 스토리도 담겨 있다. 아티스트바이오 관계자는 ""완전한 Artist가 되기 위해 'R'을 제거한다는 의미에서 회사명을 ATIST로 정했다""고 설명했다. 여기서 'R'은 재발(Relapse), 불응(Refractory), 진행(Regression) 등 암 환자의 고통을 상징한다.  손도현 대표는 ""딥테크 TIPS와 서울시 연계형 과제 선정, 그리고 세 곳의 시드투자 유치는 아티스트바이오의 기술력과 실행력을 동시에 인정받은 결과""라며 ""스몰바이오텍이지만 속도·정확도·집중력에서 글로벌 바이오텍과 정면 승부할 것""이라고 말했다.",https://n.news.naver.com/mnews/article/648/0000042707
2025-12-16 15:27:00,"대우건설, 데이터센터 '개발 주체'로…전남 장성 첫 선","대우건설이 전남 장성군에 이 지역 '1호' 데이터센터를 짓는다. 2023년 정부가 '데이터센터 수도권 집중 완화 정책'을 발표한 이후 민간에 의해 첫 번째로 추진되는 사업이다. 대우건설은 처음으로 단순 시공사가 아닌 '개발 주체'로서 데이터센터 사업에 참여한다.  대우건설은 지난 15일 전남 장성군 남면에 위치한 광주연구개발특구 첨단3지구 홍보관에서 '장성 파인데이터센터' 착공식을 열었다고 16일 밝혔다. 이날 착공식에는 정원주 대우건설 회장이 참석했다.  장성 파인데이터센터는 전체 사업비 3959억원을 들여 수전용량 26MW급 규모로 짓는다. 3만2082㎡ 대지에 연면적 2만4244㎡ 규모로 데이터센터(지상 6층), 운영동(지상 2층) 건물 및 부대시설이 조성된다. 전남 지역에 최초로 들어서는 데이터센터다.  사업지가 위치한 광주연구개발특구는 대덕연구개발특구에 이어 국내에서 두 번째로 큰 규모다. 현재 국가 인공지능(AI) 데이터센터, 국가인공지능융합사업단 등 대규모 산학협력단지로 조성 중이다.   대우건설은 이 사업에 시공사로서는 물론, 직접 지분을 출자한 투자자로서도 참여한다. 대우건설 지분율은 5% 수준이다. 앞서 지난 8일에는 시행법인인 파인디씨PFV와 공사도급계약을 체결했다. 공사기간은 24개월로 2027년 12월 말 준공 예정이다.  대우건설은 시행사 사업비 조달을 위해 신용도 제공했다. 금융감독원 전자공시시스템에 따르면 채권자는 하나은행, KB은행 등이며 채무금액은 총 2959억원이다. 책임준공 미이행 시 채무를 인수하는 조건이다.  단순 시공을 넘어 개발·투자·운영까지 직접 참여해 데이터센터 사업을 새 먹거리로 만든다는 계획이다. AI 기술 확대에 따른 데이터센터 수요가 증가하는 가운데 신재생에너지 사업까지 연계해 포트폴리오를 확장하는 청사진을 그리고 있다. 데이터센터 사업 참여는 이번이 처음인 만큼, 향후 이를 바탕으로 참여도와 비중을 확대해 나갈 예정이다.  대우건설 관계자는 ""AI, 빅데이터 등 확산으로 대규모 데이터 저장 및 처리 수요가 폭증하며 데이터센터 건설 시장이 확대되고 있다""며 ""높은 기술경쟁력과 양재동 강남데이터센터(GDC) 시공 경험을 바탕으로 최고의 품질로 적기 준공하겠다""라고 밝혔다.",https://n.news.naver.com/mnews/article/648/0000042706
2025-12-16 15:01:00,"신한투자증권 PB, ""내년 미장보단 '국장'…반도체·AI 강세""","신한투자증권 프라이빗뱅커(PB) 10명 중 6명은 내년 코스피 시장이 미국 증시 수익률을 앞지르거나 비슷한 흐름을 보일 것으로 전망했다. 시장을 주도할 업종으로는 인공지능(AI)과 반도체를 꼽았다.  신한투자증권은 16일 PB 200명을 대상으로 설문조사를 실시해 이 같은 내용을 발표했다.  먼저 내년 증시 전망과 관련해서는 한국 증시가 미국 증시보다 우수하거나 유사한 성과를 낼 것이란 응답이 우세했다. '2026년 연간 기준 한국과 미국 증시의 수익률 전망'을 묻는 질문에 응답자의 35.5%는 '한국이 미국보다 더 오른다'고 답했으며, 28.5%는 '한국과 미국이 유사한 수준의 상승을 보일 것'으로 전망했다.  내년 가장 유망한 섹터로는 반도체 및 AI를 꼽은 응답이 80.5%로 압도적이었다. 이차전지·방산(한국)과 헬스케어(미국)를 선택한 응답은 9.0%에 그쳤다.  미국과 중국 경기가 호조세를 보일 것이란 전망도 나왔다. 글로벌 변동성은 수반되겠지만 미국과 중국의 경기가 모두 양호할 것이란 응답이 51.5%였으며, 중국을 제외한 미국만 양호할 것이란 전망은 25.5%로 나타났다.  최근 관심이 집중된 환율과 관련해서는 달러 강세가 지속될 것이란 전망 속에 원화는 현 수준에서 등락할 것이란 응답이 많았다. 아울러 코스피가 코스닥보다 더 나은 수익률을 보일 것이란 응답은 42.5%로 코스닥 우위 전망(32.5%)보다 10%포인트 높았다.  PB들은 개인투자자의 투자 전략으로 한국과 미국을 50대 50 비중으로 투자하라고 응답한 비율이 43%로 가장 많았다. 한국 비중 70% 이상은 33%, 미국 비중 70% 이상은 20%를 차지했다.  신한투자증권 관계자는 ""이번 설문이 성공적인 투자의 가늠자가 되길 바란다""고 말했다.",https://n.news.naver.com/mnews/article/648/0000042705
