날짜,제목,본문,링크
2025-12-08 23:33:00,“한달조정 견딘 분만 웃으세요”…58만닉스 만든 ADR 대체 뭐길래,"8일 SK하이닉스 6% 넘게 상승 美주식예탁증서 발행 기대감 영향 4분기 예상실적 상향 주가 힘보태   올해 3분기 주가가 강세를 보이다 최근 조정을 받았던 SK하이닉스가 6% 넘게 상승했다. 4분기 예상 실적이 상향된 데다 SK하이닉스가 미국 주식예탁증서(ADR)를 발행한다는 기대감이 더해진 영향으로 분석된다.  8일 한국거래소에 따르면 이날 SK하이닉스 주가는 전 거래일 대비 6.07% 오른 57만7000원에 마감했다. 장중 최고가는 6.61% 상승한 58만원이었다. SK하이닉스가 57만원대를 회복한 것은 지난달 20일 이후 12거래일 만이다.  이날 증권사들은 SK하이닉스의 4분기 예상 실적을 상향하는 보고서를 발표했다. LS증권은 “4분기 영업이익은 16조1000억원으로 컨센서스(14조4000억원)를 웃돌 것”이라며 SK하이닉스 목표주가를 종전 대비 15% 상향한 70만원으로 제시했다.  차용호 LS증권 연구원은 “SK하이닉스는 인공지능(AI) 붐에 따른 고대역폭메모리(HBM) 시장 성장의 수혜를 가장 크게 가져갈 것”이라고 평가했다.  ADR 발행에 대한 기대도 SK하이닉스 주가를 끌어올린 것으로 분석된다. 미국이 아닌 국가에 상장된 기업이 ADR을 발행하면 해당 기업의 밸류에이션이 크게 제고될 수 있다. ADR은 미국 은행(예탁 기관)이 해외 기업의 주식을 보관하고, 그 주식을 근거로 발행해 미국 시장에서 거래될 수 있도록 한 증서를 의미한다.  김선우 메리츠증권 연구원은 “SK하이닉스가 ADR을 발행할 경우 마이크론과의 밸류에이션 차이를 단숨에 좁힐 것으로 추정한다”며 “ADR 공식화만으로도 주가는 그 차이의 반절가량이 단숨에 재평가될 수 있고 나머지 반은 ADR 발행 과정에서 서서히 상승 재평가가 가능하다”고 설명했다.  반도체 대장주 삼성전자는 이날 전 거래일 대비 1.01% 오른 10만9500원에 거래를 마쳤다. SK하이닉스가 지분을 보유한 일본 반도체 기업 키옥시아홀딩스는 3.97% 급등했다.",https://n.news.naver.com/mnews/article/009/0005602933
2025-12-08 23:08:00,"IBM, 컨플루언트 16조원에 인수","데이터 스트리밍 플랫폼 업체 AI 특화서비스 시너지 기대  미국 컴퓨팅 기업 IBM이 데이터 스트리밍 플랫폼 컨플루언트를 110억달러(약 16조1400억원)에 인수한다. 8일(현지시간) 블룸버그에 따르면 IBM은 성명을 통해 컨플루언트를 주당 31달러에 인수하기로 합의했다. 이는 93억달러(약 13조6500억원)의 지분가치를 의미하는 것으로, 부채를 포함하면 인수 규모는 110억달러에 달할 것으로 전망된다. 양사는 2026년 중반까지 거래를 마무리할 것으로 예상했다.  아르빈드 크리슈나 IBM 회장 겸 최고경영자(CEO)는 ""컨플루언트 인수를 통해 IBM은 인공지능(AI)에 특화된 기업 정보기술(IT)용 스마트 데이터 플랫폼을 제공할 것""이라고 밝혔다. 5일 기준 컨플루언트 시가총액은 약 80억달러인 반면, IBM은 약 2900억달러 규모다. 컨플루언트는 캘리포니아주에 본사를 둔 미국 기술 기업으로 2014년 제이 크렙스, 준 라오, 네하 나르케데가 창업했다. 이 회사는 대규모 AI 모델에 활용되는 실시간 데이터 스트림 관리 기술을 제공한다.  [한상헌 기자]",https://n.news.naver.com/mnews/article/009/0005602931
2025-12-08 23:03:00,타이베이 지하철 1분간 멈췄다…대만 동부 해역서 5.7 규모 지진,"8일 대만 동부 화롄 해역에서 규모 5.7의 지진이 발생했다.  대만 중앙통신사(CNA)와 신화통신 등에 따르면 대만 교통부 중앙기상국은 이날 오후 7시 24분께(현지시간) 화롄현청에서 남쪽으로 약 15.9㎞ 떨어진 해역에서 지진이 감지됐다고 밝혔다.  중국지진대망은 이번 지진의 규모를 5.1로 관측했다. 진앙은 북위 23.78도, 동경 121.70도, 진원 깊이는 약 20㎞라고 밝혔다.  미국 지질조사국(USGS)은 이번 지진의 규모를 5.3으로 발표했다.  이번 지진은 수도 타이베이에서도 진동이 느껴졌으며, 타이베이 지하철 1개 노선이 약 1분간 일시 정차한 것으로 전해졌다.  대만 당국은 향후 3일간 규모 5~5.5의 여진 가능성을 언급하며 주민들에게 주의를 당부했다.",https://n.news.naver.com/mnews/article/009/0005602930
2025-12-08 22:59:00,이지스운용 우선협상자에 글로벌PEF 힐하우스,"한화·흥국생명과 본입찰 경쟁 1조1천억원 베팅해 최종 선정  국내 1위 부동산 전문 자산운용사인 이지스자산운용 매각전에서 글로벌 사모펀드(PEF) 힐하우스인베스트먼트가 우선협상대상자로 선정됐다. 본입찰에 한화생명, 흥국생명 등도 참여했지만 힐하우스가 공격적으로 높은 가격을 제시하면서 최종 선정된 것으로 알려졌다.  8일 투자은행(IB) 업계에 따르면 이지스자산운용 기존 주주 측은 매각 우선협상대상자로 힐하우스 측 기업인 삼티AMC를 선정했다. 삼티AMC는 1조1000억원가량을 써내며 우선협상대상자로 선정된 것으로 알려졌다.  삼티AMC는 일본에서 주거·호텔 개발 사업을 영위하는 삼티홀딩스의 부동산 자산운용 담당 기업이다. 힐하우스는 부동산 전문 자회사 라바파트너스를 통해 삼티홀딩스를 보유하고 있다. 삼티AMC가 힐하우스의 '증손회사' 격인 셈이다.  이번 매각 주관은 골드만삭스와 모건스탠리가 맡았다.  매각 대상 지분은 이지스자산운용 창업주인 고(故) 김대영 회장의 부인 손화자 씨 지분 12.4%를 포함한 경영권 지분 98.8%다. 손씨 이외 지분은 대신파이낸셜그룹을 비롯한 재무적투자자(FI)가 보유하고 있다.  이후 관건은 금융당국의 대주주 적격성 심사다. 심사에서 우선협상대상자는 재무 건전성과 자본력, 중대한 법 위반 및 제재 여부, 지배구조와 소유구조의 투명성 등을 평가받게 된다. 이를 통과하면 내년 상반기 잔금 지급 등으로 거래가 마무리된다.  힐하우스인베스트먼트는 싱가포르에 본사를 두고 있는 PEF 운용사다. 중국 출생 싱가포르 국적 장 레이 회장이 예일대 기금을 받아 창업했다. 일부 중국 자금도 운용하는 것으로 전해진다. 지사는 홍콩, 베이징, 상하이와 미국 뉴욕, 영국 런던 등에 두고 있다. 주요 출자자(LP) 역시 미주와 유럽, 중동 등의 국부펀드와 대학기금으로 구성된 것으로 알려져 있다. 힐하우스 국내에서 SK온과 SK에코프라임에 투자한 바 있다.  [박제완 기자]",https://n.news.naver.com/mnews/article/009/0005602929
2025-12-08 22:58:00,예금보험공사 차기 사장 놓고 김성식·김광남·김영길 3파전,"예금보험공사 차기 사장 인선이 김성식 변호사, 김광남 전 예보 부사장, 김영길 전 예보 상임이사 등 3파전으로 압축됐다. 이들은 이재명 대통령의 사법시험 동기이거나 더불어민주당과 연결 고리가 있는 인사들이다.  8일 금융권에 따르면 예보 임원추천위원회는 지난 5일 이 3명을 대상으로 최종 면접을 진행한 것으로 파악됐다. 김 변호사는 이 대통령의 사법시험 동기로, 이 대통령이 경기지사 시절 직권남용 혐의로 재판을 받았을 때 변호인단으로 참여한 것으로 알려졌다. 김 전 부사장은 예보에서 리스크관리1부장 등을 거친 내부 출신이다. 지난 대선 때 이재명 후보 직속 기구인 '민주광장위원회' 산하 더불어경제위원회 공동위원장을 맡은 바 있다. 김 전 상임이사는 민주당 정책위원회 수석전문위원과 2019년 예보 상임이사를 지냈다.  [김혜란 기자]",https://n.news.naver.com/mnews/article/009/0005602928
2025-12-08 22:58:00,"국민연금 외화채 발행 … 정부, 허용안 검토 나서",보건복지부가 국민연금의 외화채 발행을 허용하는 안을 검토하고 나섰다. 국민연금의 해외 투자가 국내 외환시장에 미치는 영향을 최소화하기 위한 조치다.  8일 관계부처에 따르면 보건복지부는 최근 국민연금의 외화채 발행 필요성과 타당성 등에 대한 연구용역을 발주했다. 국민연금이 역외시장에서 외화채를 발행해 해외 투자 자금 중 일부를 조달하게 되면 국내 외환시장에 미치는 영향을 줄일 수 있다.  국민연금의 해외 투자 평가액은 올 들어 8월까지 70조원가량 증가했다. 당국은 이 중 절반가량을 '신규 해외 투자액'으로 파악하고 있다.  국민연금 기금운용 규모가 늘어나면서 해외 투자액은 매년 수십조 원에 달하고 있다. 국민연금은 해외 투자 과정에서 국내 외환시장을 통해 원화를 달러로 환전한다. 이 때문에 원화 약세를 압박하는 요인 중 하나로 지목된다. 외화채 발행을 통해 이 같은 달러 환전 규모를 줄여보겠다는 취지로 풀이된다. 다만 외화채 발행에 따른 비용이 발생해 그만큼 국민연금 수익률은 줄어들 수 있다는 우려도 나온다.  [나현준 기자],https://n.news.naver.com/mnews/article/009/0005602927
2025-12-08 22:54:00,“대통령 마음대로 하면 안돼”…의회 견제덕에 주한미군 감축 막았다,"상·하원 국방수권법 타협안 내년 韓주둔 병력 규모 명시   미국 연방 상·하원의 국방수권법(NDAA) 타협안에 주한미군 2만8500명을 유지한다는 내용이 명시됐다.  상원과 하원을 각각 통과한 NDAA에 ‘주한미군 규모 유지’가 들어간 데 이어 타협안에도 이 내용이 포함된 것이다. 이에 따라 주한미군 2만8500명 유지가 사실상 확정됐다는 의미로 풀이된다.  미국 의회가 상·하원이 조율해 내놓은 2026 NDAA 타협안을 7일(현지시간) 공개했다. 법안에는 “한국에 주둔 중인 약 2만8500명의 병력 유지, 상호방위기지 협력 증진, 한미 상호방위조약에 부합하는 방식으로 평화로운 한반도라는 공동 목표를 지원하기 위해 미국의 전방위 방어 역량을 활용해 미국의 확장 억제 공약을 재확인하는 것을 포함한다”고 적시돼 있다.  타협안에는 한국에 배치된 미군 병력 인원을 2만8500명 미만으로 감축하는 행위와 ‘한미 양국이 합의한 계획을 벗어나는 방식’으로 전시작전권을 전환하는 행위에 대해서는 예산 사용을 금지한다는 내용도 포함됐다.  도널드 트럼프 2기 행정부 들어 주한미군 재배치와 관련한 논의가 진전되는 상황에서 주한미군 주둔 규모에 변화가 있을 수 있다는 우려가 제기돼왔다. 하지만 상·하원이 최종적으로 조율한 타협안에 ‘2만8500명’이라는 병력 인원까지 그대로 유지되면서 이 같은 우려도 완화될 전망이다.  이번 타협안은 다시 상원과 하원을 각각 통과한 뒤 도널드 트럼프 미국 대통령의 서명을 거쳐야 하는데, 양당은 물론 백악관도 논의에 참여한 만큼 큰 수정 없이 통과될 것으로 관측된다.  NDAA는 미국 국방 예산 승인을 위해 미 연방 의회가 매년 통과시키는 법안이다. 의회는 이 과정에서 예산 승인뿐 아니라 행정부의 군사 전략과 정책 방향, 외교 관계 전반을 들여다본다. 상원과 하원은 도출된 타협안을 이번주 각각 통과시킬 전망이다.  이번 NDAA에는 미 행정부가 유럽에 주둔하는 미군을 대폭 감축하지 못하도록 하는 내용도 포함됐다. 이를 두고 트럼프 행정부의 ‘일방적’ 조치를 의회가 견제하고 나섰다는 해석도 나온다. 미국 정치 매체 폴리티코는 “유럽에서 미국의 약속이 축소될 것을 우려하는 양당 의원들이 트럼프 행정부를 견제하는 것”이라고 설명했다.",https://n.news.naver.com/mnews/article/009/0005602926
2025-12-08 22:50:00,“철통같이 막아내겠다”…윤석열 체포영장 집행 저지한 경호처 간부들,"김성훈 전 대통령실경호처 차장과 이광우 전 경호본부장 등 경호처 간부들이 윤석열 전 대통령의 지시에 따라 고위공직자범죄수사처의 체포영장 집행 저지에 적극 가담한 것으로 드러났다.  8일 연합뉴스는 조은석 내란특별검사팀의 박종준 전 처장과 김성훈 전 차장, 이광우 전 경호본부장 등의 공소장을 입수했다며 이같이 보도했다.  공소장에 따르면 이들은 지난해 12월30일 윤 전 대통령 체포영장이 발부된 후 공수처의 집행을 막기 위해 경호처 공무원과 차량을 동원하고 유형력을 행사했다.  박 전 처장은 윤 전 대통령 지시에 따라 영장이 발부된 작년 12월 31일부터 올해 1월 2일까지 처장 공관 1층 회의실에서 간부회의를 열고 ‘공수처의 체포영장은 불법’이라며 차벽을 세우는 등 영장 집행을 막으라고 지시했다.  김 전 차장과 이 전 본부장도 집행 전날인 지난 1월 2일 ‘미친놈들이 오면 때려잡자’고 하는 등 영장 집행을 막기로 했다고 특검팀은 파악했다.  이들은 경호처 차량과 군사경찰경호대 소유 버스 등을 활용해 3중 차벽을 세우는 ‘관저지역 침투대비 차벽 현황 보고서’ 등 문건을 만들었다.  공수처 공무원이 영장을 집행할 경우 차벽을 설치하는 등 행동지침도 구성했다.  박 전 처장은 공수처 인력이 관저 진입을 시도하거나 정문을 돌파할 경우 윤 전 대통령에게 실시간으로 상황을 보고했다.  박 전 처장 등 경호처 간부들은 부하 직원 등에게 공수처 인력 진입을 막으라고 수시로 지시했다.  이에 성명불상의 경호공무원이 공수처 수사관의 목을 누르거나 파견 경찰관의 가슴 부위를 밀치는 등 폭행을 했다고 특검팀은 밝혔다.  김 전 차장은 공수처 검사가 1차 저지선을 넘어 관저 방향으로 뛰어가자 그를 지목하며 “막아”, “팔짱 껴” 등의 지시를 했다.  이에 검사는 경호공무원 4명에게 둘러싸이고, 이동하려 하자 몸을 붙잡히는 등 폭행을 당했다.  해당 검사와 공수처 파견 경찰관 등은 2차 저지선 돌파를 시도하다 박 전 처장의 지시를 받은 경호공무원에 의해 멱살을 잡히는 등 폭행당했다.  박 전 처장의 사직서 수리로 처장 직무를 대행하게 된 김 전 차장은 영장 집행 저지에 적극 나섰다.  그는 1월 7일 윤 전 대통령에게 “대통령님께서 전략을 세우시고 준비하시는 데 전혀 지장 없도록 철통같이 막아내겠다”며 “더욱더 직원들을 정신 무장시켜 한치 흔들림 없이 수행하겠다”는 메시지를 보냈다.  이후 김 전 차장은 경호처 소속 공무원 100여명을 동원해 영장 집행 저지를 위한 ‘인간 스크럼 훈련’을 여러 차례 실행했다. 차벽과 철조망도 설치하도록 했다.  이 전 본부장은 외부에 총기가 잘 보이도록 휴대한 상태에서 ‘위력 순찰’을 하라는 윤 전 대통령 지시에 따라 정당한 권한이 없음에도 소속 공무원에게 총기를 소지할 것을 지시했다.  그는 또 1월 11일부터 13일까지 경호처 관저부 직원에게 기관단총 2정을 가족경호부 사무실에 배치하라고 지시했다.  이에 직원들은 무기고에 있던 기관단총과 실탄 80여발을 가족데스크에 배치했다고 특검팀은 밝혔다.",https://n.news.naver.com/mnews/article/009/0005602925
2025-12-08 22:46:00,"국힘 ""본회의 열리면 모든 법안 필리버스터""","9일 여야 막판 협상 가능성도  국민의힘이 8일 더불어민주당이 쟁점 법안 상정을 포기하겠다는 입장을 밝히지 않으면 향후 본회의에 상정되는 모든 안건에 대해 무제한 토론(필리버스터)을 실시하기로 결정했다.  국민의힘은 이날 원내 의원들에게 보낸 공지를 통해 ""의원총회에서 민주당이 쟁점 법안을 올리지 않겠다는 선언이 없다면 향후 본회의에 상정되는 모든 안건에 대해 무제한 토론을 실시하기로 결정했다""며 ""내일(9일) 본회의가 개최될 경우 상정되는 모든 안건에 대한 필리버스터 신청서를 의사과에 제출할 예정""이라고 밝혔다.  국민의힘은 무제한 토론 발언자와 본회의장을 지킬 '지킴조'도 미리 마련해둔 것으로 알려졌다. 무제한 토론 발언자 섭외와 발언 순서를 사전에 조율했으며, 의원별로 기본 발언 시간을 4시간으로 배정했다. 지킴조 역시 10인 단위, 11개 조로 편성해 24시간 교대근무 체제를 마련했다.  다만 9일 본회의를 앞두고 우원식 국회의장과 양당 원내대표 간 회동이 예정돼 있는 만큼 막판 협상 여지는 남아 있는 것으로 보인다.  [이효석 기자]",https://n.news.naver.com/mnews/article/009/0005602924
2025-12-08 22:34:00,구리값 다시 폭등…중국 내수 확대 발표에 사상 최고치 경신,"중국이 내년 경제성장 방향으로 내수 확대를 제시하면서 구리 가격이 사상 최고치를 경신했다.  8일(현지시간) 블룸버그통신에 따르면 이날 런던금속거래소(LME)에서 산업용 구리 가격은 1.3% 오른 톤(t)당 1만1771달러에 거래되며 기존 최고가를 넘어섰다.  중국이 ‘더 적극적인 재정정책’과 ‘적절히 완화적인 통화정책’을 지속하겠다고 밝힌 것이 시장 기대를 끌어올린 것으로 분석된다.  중국 공산당은 이날 시진핑 총서기 주재로 중앙정치국 회의를 열고 ‘강대한 국내 시장 구축’을 핵심 과제로 삼았다. 여기에 지난달 중국 수출 실적이 시장 예상치를 웃돌며 무역 지표가 개선된 점도 구리 수요에 긍정적이었다.  중국 코프코 퓨처스의 쉬완추 애널리스트는 “정치국 발표는 투자자들의 예상보다 더 적극적인 거시환경을 드러냈다”며 “전력망 개선과 컴퓨팅 성능에 대한 정책지원의 수혜를 입을 것”이라고 전망했다.  구리는 전기 배선 등에 쓰이는 대표적 전도성 금속이다. 최근 몇 년간 데이터센터 확충과 전기차 수요 증가로 구리 수요가 지속적으로 상승해 올해 들어 LME에서 거래 가격은 30% 이상 올랐다. 또한 주요 구리 광산의 예상치 못한 가동 중단 사태가 이어지며 공급 차질 우려가 커졌다.  여기에 도널드 트럼프 미국 대통령의 통상 정책도 가격 상승 요인으로 작용했다. 미국이 내년 구리 수입에 관세를 부과할 가능성이 제기되자 미국 시장에서 선제적 물량 확보 움직임이 강해지면서 최근 몇 주간 가격 상승폭이 확대됐다.  수요가 몰린 가운데 재고는 줄어들었고, 지역별 프리미엄이 치솟으면서 뉴욕 시장의 구리 선물 가격은 런던보다 높은 수준을 유지 중이다.",https://n.news.naver.com/mnews/article/009/0005602922
