날짜,제목,본문,링크
2025-12-18 23:32:00,美11월 소비자물가 전년대비 2.7%↑…전문가 예상치 밑돌아,"미국 달러 [123RF]   [헤럴드경제=이원율 기자]미국의 소비자물가 상승률이 지난 11월 2.7% 상승했다. 이는 전문가의 예상치를 밑도는 수치다.  18일(현지시간) 미 노동부 노동통계국(BLS)에 따르면 올해 11월 미국 소비자물가지수(CPI)는 전년 동월 대비 2.7% 오른 것으로 나타났다.  AP통신은 11월 CPI를 9월(전년 동기 대비 3.0%↑) 수치와 동일할 것으로 내다봤다고 전했다.  변동성이 큰 에너지·식품을 제외한 근원 CPI는 전년 동월 대비 2.6% 올라 9월(3.0%)보다 상승률이 낮았다.  이번 발표는 10월1일부터 11월12일까지 43일간 연방정부 셧다운(일시적 업무정지) 사태가 발생하면서 예정보다 여드레 늦게 나온 것이다.  10월 CPI는 관련 예산 편성 중단으로 데이터를 수집하지 못했으며, 이에 따로 집계하지 못했다고 BLS는 설명했다.",https://n.news.naver.com/mnews/article/016/0002574306
2025-12-18 23:27:00,"HD현대重, 연말 이웃에 ‘따뜻한 겨울’ 선사","독거 어르신 200세대 이불 지원 사회복지시설 이용자 공연 초대   HD현대중공업이 연말을 맞아 독거 어르신 200세대에 겨울용 차렵이불을 전달하고(왼쪽) 사회복지시설 이용자 및 종사자에게 ‘이탈리안 4테너스’ 공연 관람 기회를 제공했다.(오른쪽) [HD현대중공업 제공]   [헤럴드경제(울산)=박동순 기자] HD현대중공업이 연말을 맞아 18일 울산 동구청에서 ‘따뜻한 겨울나기 물품 전달식’을 열고 독거 어르신 200세대를 위한 2000만원 상당의 겨울용 차렵이불을 전했다.  이날 전달식에는 HD현대중공업 박임배 수석, 김종훈 울산 동구청장, 양호영 울산사회복지공동모금회 사무처장, 한영섭 울산동구종합사회복지관 관장이 참석했다.  이에 앞서 17일에는 지역 사회복지시설 이웃들을 HD아트센터로 초청해 ‘이탈리안 4테너스’ 공연 관람 기회를 제공했다.  관람자는 울산동구종합사회복지관을 통해 선정된 울산 지역 사회복지시설 이용자 및 종사자 등 40명으로, HD현대중공업이 공연 관람 비용을 부담했다.  HD현대중공업은 앞으로도 지역사회와 동행하는 다양한 나눔 활동을 꾸준히 이어갈 계획이다.",https://n.news.naver.com/mnews/article/016/0002574305
2025-12-18 23:21:00,"“AI의 군사적용이 무력분쟁 더 악화, 인정해야”…교황의 쓴소리","레오 14세 교황. [로이터]   [헤럴드경제=이원율 기자]레오 14세 교황이 핵억지력과 인공지능(AI) 기술 진보가 군사 분야에서 악용되고 있다고 비판했다.  18일(현지시간) 교황청에 따르면 교황은 이날 공개한 바티칸 세계평화의 날 메시지에서 “기술의 추가적 진보와 AI의 군사적 적용이 무력 분쟁의 비극을 더욱 악화시켰다는 점을 인정해야 한다”고 밝혔다.  교황은 “생사에 관한 결정이 점점 더 기계에 위임되고 있다”며 “정치, 군사 지도자들이 책임을 회피하려는 경향도 나타나고 있다”고 했다.  이어 “이는 모든 문명을 지탱하고 보호해 온 인문주의의 법적, 철학적 원칙에 대한 전례 없고 파괴적인 배신”이라고 했다.  교황은 “핵 억지력의 억제 효과는 법, 정의, 신뢰가 아니라 두려움과 힘이 지배하는 국가 관계의 비이성에 기반하고 있다”며 “전쟁에 충분히 대비하지 않는 것, 공격에 대응하지 않는 것, 폭력에 폭력으로 되갚지 않는 것이 외려 결함으로 여겨질 수 있다”고 했다.  교황은 17일(현지시간)에는 유대교 명절 하누카를 맞아 이츠하크 헤르조그 이스라엘 대통령의 전화를 받고 시드니 테러 사태와 관련한 이야기도 나눴다.  교황은 최근 호주에서 발생한 총기 난사 사건을 언급, “유대인 공동체와 사회 전반에 공포가 확산하고 있다”며 모든 형태의 반유대주의를 규탄한다는 가톨릭 교회의 입장을 재차 강조했다.  교황은 시급히 인도적 지원 노력을 지속하고 강화해야 한다며, 현재 진행하는 평화 노력도 끈기 있게 이어가줄 것을 촉구했다.",https://n.news.naver.com/mnews/article/016/0002574304
2025-12-18 23:14:00,"오승록 노원구청장 ‘인상파, 찬란한 순간들’ 전시 개막식’ 참석","오승록 노원구청장이 18일 오후 서울 노원구 노원문화예술회관 노원아트뮤지엄에서 열린 ‘인상파, 찬란한 순간들: 모네, 르누아르, 반 고흐 그리고 세잔’ 전시 개막식 행사에 참석해 작품을 감상하고 있다.   [헤럴드경제=박종일 선임기자]오승록 노원구청장은 18일 오후 노원문화예술회관 노원아트뮤지엄에서 열린 ‘인상파, 찬란한 순간들: 모네, 르누아르, 반 고흐 그리고 세잔’ 전시 개막식 행사에 참석해 개막을 함께 축하했다.  이번 전시는 19세기 후반부터 20세기 초반 인상주의를 대표하는 모네, 르누아르, 세잔 등 거장 11인의 대표작을 원화를 만날 수 있는 자리로, 회화 21점을 선보인다.  특히 이번 전시에서 가장 큰 관심을 모으는 작품은 빈센트 반 고흐의 ‘밀밭의 양귀비’다. 그간 고흐의 여러 작품이 국내 관객을 만났으나, ‘밀밭의 양귀비’는 이번 전시를 통해 국내 최초로 공개된다. 녹색 밀밭의 전경 위로 붉은 양귀비가 선명한 대비를 이루며, 독특한 구도와 강렬한 몰입감을 전한다.  이날 개막식에는 오승록 구청장을 비롯해 시·구의원, 이스라엘박물관 리앗 바루흐 수석대표, 전시 협력기관 관계자, 지역 문화예술단체 및 주민 등 60여 명이 참석했다. 행사는 ▲개회 ▲축사 ▲기념촬영 ▲전시 관람 순으로 진행됐다.  전시는 12월 19일부터 2026년 5월 31일까지 운영된다. 운영 시간은 오전 10시부터 오후 7시까지로 매주 월요일과 신정(1월 1일), 설 당일(2월 17일)은 휴관한다. 설 연휴 기간 중 2월 16일과 2월 18일은 정상 운영한다.  오승록 구청장은 “문화는 모든 시민을 위한 보편적 약속이라는 신념으로 문화도시 노원 만들기에 매진해 왔다”며 “국내에서 처음 공개되는 고흐 작품을 비롯해 이번 전시를 통해 연말 문화예술의 매력을 제대로 느끼길 바란다”고 말했다.",https://n.news.naver.com/mnews/article/016/0002574303
2025-12-18 23:14:00,제38회 ‘한국방송작가상’ 드라마 부문 ‘은중과 상연’의 송혜진 작가 수상,"‘은중과 상연’ 송혜진 작가   -시사교양부문 : 조정화 KBS <추적60분 ‘그렇게 20년이 지났다-은둔중년’>  -예능부문 : 김태희 JTBC <톡파원 25시>/정선영 MBN <돌싱글즈>, 넷플릭스 <모태솔로지만 연애는 하고 싶어>  -라디오부문 : 이은영 SBS-R <박연미의 목돈연구소> 장승이 KBS-R <이현우의 음악앨범>  [헤럴드경제 = 서병기 선임기자]사단법인 한국방송작가협회(이사장 정재홍)가 18일 오후 서울 강남구 ‘그랜드 인터컨티넨탈 서울 파르나스’에서 한국방송작가상의 2025년도 시상식을 개최했다.  방송문화의 질적 향상과 방송작가들의 창작 의욕 고취를 위해 제정된 한국방송작가상은 올해 제38회를 맞았으며, 각 부문에서 총 6명의 방송작가가 수상의 영예를 안았다.  드라마부문 수상자인 송혜진 작가의 <은중과 상연>(넷플릭스)은 인간의 관계성과 캐릭터의 밀도에서 비롯되는 강한 흡입력을 바탕으로, 두 친구를 통해 부러움과 질투, 존중과 우정, 연민과 죽음으로의 동행까지 이어지는 인간 본연의 감정을 끝까지 밀어붙인 점과 드라마가 무엇인가 그 기본에 충실했던 작가의 우직한 성장과 진정성이 높은 평가를 받았다.  조정화 작가   시사교양부문 수상자인 조정화 작가의 <추적60분 ‘그렇게 20년이 지났다-은둔중년’>(KBS)은 ‘은둔청년’으로 20년을 살아 어느새 ‘은둔중년’이 된 이들의 이야기를 통해, 우리가 놓치고 있던 고립 중년층의 문제를 본격적으로 드러낸 탐사 다큐멘터리다. 사회의 잠재적 위험 신호를 한발 앞서 포착해 공론화하는 다큐멘터리의 본연 역할을 깊이 있게 구현한 작가의 시선이 높은 평가를 받았다.  예능부문 첫 번째 수상자인 김태희 작가의 <톡파원 25시>(JTBC)는 팬데믹으로 해외여행이 어려워진 시기에 해외 거주자를 ‘톡파원’으로 구성하는 참신한 아이디어를 통해 시청자들에게 여행의 대리 만족을 선사했다.  김태희 작가   팬데믹 이후에는 현지인만이 제공할 수 있는 가성비 높은 여행 정보와 외국인 패널들의 생생한 입담을 더해 꾸준히 높은 시청률을 기록하는 등 이러한 프로그램의 완성도를 이끈 작가의 기획력과 구성력이 높은 평가를 받았다.  예능부문 두 번째 수상자인 정선영 작가는 <돌싱글즈>(MBN)와 <모태솔로지만 연애는 하고 싶어>(넷플릭스)에서 범람하는 연애 예능 속에서도, 연애의 ‘약자’라 할 수 있는 돌싱과 모태솔로를 주인공으로 내세우는 과감한 기획으로 시청자들의 관심을 이끌었다. <돌싱글즈>는 개인의 아픔을 소비하는 콘텐츠로 비칠 수 있는 위험성에도 불구하고, 섬세한 스토리텔링을 통해 상처를 극복하고 새로운 사랑에 도전하는 모습을 진정성 있게 담아냈다.  정선영 작가   또한 <모태솔로지만 연애는 하고 싶어>는 2025년 예능계에서 의미 있는 신작으로 자리 잡으며 다음 시즌을 기대하게 하는 작품으로 평가를 받았고, 이를 완성해낸 작가의 집필 역량 역시 많은 호평을 받았다.  라디오부문 첫 번째 수상자인 이은영 작가의 <박연미의 목돈연구소>(SBS)는 변화 속도가 빠른 눈부신 정보들을 즉각적으로 포착해 프로그램에 유연하게 반영하고, 새로운 트렌드를 날렵하게 제시하는 한편 여기에 감성적 요소를 더해 전달력을 높인 점이 돋보였다. 이러한 균형 잡힌 구성과 표현력을 보여준 작가의 집필 역량이 높은 평가를 받았다.  이은영 작가   장승이 작가   라디오부문 두 번째 수상자인 장승이 작가의 <이현우의 음악앨범>(KBS)은 어눌한 듯하지만 정교하게 계산된 디제이의 말투 연출과, 일상의 자연현상을 의성어·의태어로 절묘하게 표현해 음악을 더욱 풍성하게 들리도록 만드는 구성력이 돋보였다. 이러한 감각적이면서도 섬세한 표현 방식은 누구나 쉽게 따라 하기 어려운 작가 특유의 집필 역량으로 높이 평가받았다.  이번 수상자에게는 상패와 함께 부상으로 소정의 창작 지원 고료가 수여됐으며, 수상작은 추후 작품집으로 발간될 예정이다.  한국방송작가상은 해당 연도에 방송된 TV·라디오 등 모든 프로그램 가운데 순수 창작물을 대상으로 하며, 드라마·시사교양·예능·라디오 부문에서 우수한 작품을 선정해 시상한다. 특히 동료 작가들이 직접 선정하는 상이라는 점에서 더욱 뜻깊은 의미를 지닌다.",https://n.news.naver.com/mnews/article/016/0002574302
2025-12-18 23:02:00,“반도체 얼마나 잘 팔리면 이러나”…‘4.55%→7.31%’ 경제성장률 전망 대폭 올린 이 나라,"대만, 경제성장률 전망치 2.76%p 상향 “미국 향한 반도체 수출, 경제성장 주도”   대만 국기. [게티이미지뱅크]   [헤럴드경제=이원율 기자]대만 중앙은행이 미국으로의 반도체 수출 호조로 올해 경제성장률 전망을 4%대에서 7%대로 크게 높였다.  18일 대만 중앙통신사(CNA)와 로이터통신 등에 따르면 대만 중앙은행은 이날 이사회를 열고 올해 연간 경제성장률 전망치를 7.31%로 제시했다.  앞서 지난 9월 전망치인 4.55%보다 2.76%포인트 상향 조정한 것이다.  내년 경제성장률은 3.67%로 잡았다. 이 또한 기존 전망치 2.68%보다 높은 숫자다.  양진룽 중앙은행 총재는 반도체 등 대만 상품에 대한 미국 수요가 올해 강한 경제 성장을 주도하고 있다고 설명했다.  대만은 올해 인공지능(AI) 관련 반도체 수요에 힘입어 수출이 크게 늘었다.  올해 현재까지 대만의 대미 무역흑자는 1438억달러(212조4000억원)다. 지난해 연간 무역흑자액 647억달러의 두배 이상이며, 대부분은 첨단 기술 제품에 의한 것이라고 양 총재는 밝혔다.  도널드 트럼프 미국 행정부는 무역 합의에 도달하지 못한 대만에 상호관세 20%를 부과했다.  대만은 이를 낮추기 위해 미국과 협상을 이어가고 있다.  반도체는 미국이 무역확장법 232조 조사에 근거해 품목관세를 부과할 방침이기에 상호관세 부과 대상에서 빠져있다.  중앙은행은 이날 기준금리 역할을 하는 재할인율은 2.00%로 동결했다.  한편 대만은 11월 수출 또한 640억5000만달러(약 94조2000억원)에 이르러 월간 기준 사상 최대치를 기록했다.  대만 재정부는 월간 수출액이 25개월 연속 성장했다고 전했다. 차이메이나 재정부 통계처장은 올해 들어 월간 수출액이 한국을 3차례 앞질렀다며 “매우 서프라이즈”라고 강조하기도 했다.  그는 이러한 결과가 글로벌 경제 안정, AI와 클라우드 서비스 등 신흥 기술 수요 증가 등으로 인한 것이라고 설명했다.",https://n.news.naver.com/mnews/article/016/0002574301
2025-12-18 22:41:00,"태국, 캄보디아 범죄단지에 폭탄 투하…“초국가적 범죄 구조 해체”","태국 군의 공격으로 피해를 입은 카지노 모습 [캄보디아 국영 언론 프레시 뉴스]   [헤럴드경제=이원율 기자]캄보디아와 무력 충돌을 벌이고 있는 태국이 캄보디아 내 범죄단지(사기작업장)를 폭격, ‘사기집단 소탕’을 공격 목적으로 제시하고 있다.  18일(현지시간) 캄보디아 국방부는 태국 공군이 이날 오전 11시께 태국과 접경지대인 캄보디아 북서부 반띠어이미언쩨이주 포이펫 지역에 폭탄 두 발을 쐈다고 밝혔다.  포이펫은 남부 시아누크빌 등과 함께 캄보디아 내 범죄단지 밀집 지역으로 통한다.  범죄단지 생활을 겪은 한국인 관련자 등에 따르면 프놈펜이나 시아누크빌의 사기 조직에서 사기 일을 하다 실적이 나쁘면 포이펫으로 팔려가 폭행·고문을 당하고 숨지기도 하는 등 최악의 범죄 소굴로 전해지고 있다.  캄보디아 내무부도 이번 주 태국군의 공습으로 자국 내 카지노 최소 4곳이 피해를 입었다고 했다.  태국군은 최근 성명을 내고 이달 들어 캄보디아군이 이용하는 카지노 등 사기 관련 시설들을 공격, 미국 정부의 제재 대상인 2곳을 포함해 최소 6곳을 무력화하는 등 “사기 집단과의 전쟁”에 나섰다고 했다.  태국군은 “진정한 적은 폭력을 통해 불법 이익을 유지하는 초국가적 범죄 네트워크와 권력 구조”라며 “초국가적 범죄 지원 구조를 해체하는 중”이라고 했다.  지난 7월 닷새간 국경 지대 무력 충돌로 최소 48명의 사망자를 낸 두 나라는 지난 10월 도널드 트럼프 미국 대통령과 올해 아세안(ASEAN·동남아시아국가연합) 의장국 말레이시아의 중재로 휴전협정을 맺었다.  양국은 그러나 지난 7일 교전을 재개했으며, 지금까지 태국에서 21명, 캄보디아에서 17명 등 최소 38명이 숨졌다고 AFP는 보도했다.  태국-캄보디아 휴전 협정을 자신의 치적으로 내세웠던 트럼프 대통령은 지난주 양국이 13일부터 휴전에 합의했다고 밝혔다.  훈 마네트 캄보디아 총리도 말레이시아의 휴전 제안을 지지한다고 했다.  하지만 태국이 트럼프 대통령의 휴전 합의 주장을 부인한 가운데 교전을 이어가고 있다.  교전을 재개한 후 양국에서 약 80만명이 피난했다고 AFP는 전했다.",https://n.news.naver.com/mnews/article/016/0002574300
2025-12-18 22:23:00,"[속보]ECB 4연속 금리 동결, 예금금리 연 2.00％ 유지","[헤럴드경제 DB]   [헤럴드경제=이원율 기자][속보]ECB 4연속 금리 동결, 예금금리 연 2.00％ 유지",https://n.news.naver.com/mnews/article/016/0002574299
2025-12-18 22:07:00,대구 신천 스케이트장 오는 20일 개장…눈썰매장·눈놀이터 조성,"[헤럴드경제(대구)=김병진 기자]대구시는 오는 20일부터 내년 2월 1일까지 22일간 신천 스케이트장을 운영한다고 18일 밝혔다.  대구시는 겨울철을 맞아 기존 신천 물놀이장을 스케이트장, 눈썰매장, 눈놀이터로 단장했다.  가족풀에 조성된 스케이트장에는 ‘초보자 전용 구역’을 새롭게 마련했고 파도풀에는 눈놀이터와 눈썰매장을 조성했다.  또 유수풀 ‘도달쑤’(수달) 조형물에 경관 시설과 조명을 추가하는 한편, 주변 유휴공간에 소원과 바람을 적은 메시지를 부착할 수 있는 ‘소망 포레스트’를 설치해 겨울 분위기를 더했다.  이 밖에도 ‘부모 안심 구역’을 신설해 곳곳에 CCTV를 설치했으며 기존 매점에는 다양한 먹거리를 즐길 수 있게 푸드트럭을 추가로 배치했다.  입장료는 따로 없으나 스케이트장 이용에 필요한 스케이트화와 헬멧 대여 요금은 1회 1000원, 1일 3000원이다.  운영 시간은 주중 오전 10시부터 오후 6시까지, 주말 오전 10시부터 오후 7시까지다.  김정기 대구시장 권한대행은 “올해는 이용객의 안전과 편의를 한층 강화해 더 많은 시민이 찾을 수 있도록 다양한 공간을 조성했다”며 “앞으로도 계절별 차별화된 콘텐츠를 선보여 신천 물놀이장이 대구를 대표하는 랜드마크로 거듭날 수 있도록 최선을 다하겠다”고 말했다.",https://n.news.naver.com/mnews/article/016/0002574298
2025-12-18 22:01:00,[영상]‘고열·구토’ 4살 아이 구했다…경찰차 갈아타고 6분만에 응급실행 ‘기적’,[대한민국 경찰청 유튜브]   [헤럴드경제=문영규 기자] 전북 전주시에서 4살 여아가 고열과 구토 증상을 보이며 의식을 잃어 병원으로 향하던 중 경찰의 도움을 받아 응급실에 신속히 도착해 의식을 되찾은 사연이 뒤늦게 알려졌다.  18일 경찰청 유튜브 채널에 게시된 ‘순찰 중 경찰관들이 깜짝놀란 이유는?’이라는 제목의 영상을 보면 지난 12일 전주시 완산구의 한 거리에서 범죄 예방 순찰 근무 중이던 경찰차를 향해 달려오는 한 여성의 모습이 포착됐다.  [대한민국 경찰청 유튜브]   경찰차 뒤에서 운전을 하던 이 여성은 유치원 선생님이었다. 그는 고열·구토 증상을 보인 아이를 직접 차를 운전해 병원으로 가던 중 경찰차를 보고 차에서 급히 내려 경찰에게 도움을 청했다.  경찰은 여성을 보고 위급한 순간임을 바로 알아채고 경찰차로 아이를 이송하기로 했다.  경찰은 아이와 선생님이 경찰차에 올라탄 후 인근 지구대에 지원을 요청하며 응급실로 신속히 이동했다.  [대한민국 경찰청 유튜브]   경찰차가 경광등과 사이렌을 켜고 이동하자 앞서 운전하던 시민들은 모두 길을 텄고 도로가 막힌 구간에서도 시민들이 차례로 길을 터주며 이른바 ‘모세의 기적’이 일어났다.  시민들의 배려와 인근 지구대의 지원으로 빠르게 사거리를 통과한 경찰차는 4.2㎞ 거리에 떨어진 응급실까지 6분 만에 도착할 수 있었다.  [대한민국 경찰청 유튜브]   응급실에 도착한 아이는 응급조치 후 의식이 돌아온 것으로 전해졌다.  경찰은 “선생님은 아이의 상태를 살피는 동안 반드시 살리겠다는 간절한 마음으로 달리고 또 달렸다”며 “경찰차를 보고 달려온 선생님의 빠른 판단과 시민들의 배려로 소중한 생명을 구할 수 있었다”고 전했다.,https://n.news.naver.com/mnews/article/016/0002574297
