날짜,제목,본문,링크
2025-12-17 18:09:00,"KT 'B2B 개척자' 박윤영, 이제는 수장으로","박윤영 KT 대표 후보는 포화 상태에 이른 유무선 통신사업을 넘어 새로운 성장 동력을 발굴했던 인물로 평가받는다. 지난 2014년부터 기업 간 거래(B2B)를 KT의 핵심 축으로 끌어올리는 데 기여하며 KT의 수익 구조 다변화에 힘을 보탰다는 평가다.   실제 KT 사업 구조 변화를 살펴봐도 알 수 있다. KT의 유무선 통신 매출 비중은 지난 2016년 66%에서 2020년 50% 수준까지 낮아졌다. 나머지 비중을 IT·미래사업 등 성장 영역이 채웠다. 당시 B2B 사업 수주 규모는 연평균 37% 성장했다.   대표적인 사업 중 하나가 B2B 통신 서비스 '올레 기가 오피스'다. 박 후보가 2014년 KT 융합기술원 미래사업개발그룹장(전무)으로 재직하던 당시 시작한 서비스로, 기업의 복잡한 ICT 인프라를 통합적으로 지원하는 것이 핵심이다. KT는 자사 전화국의 유휴 공간을 활용해 서버 공간 제공(호스팅), 고속 네트워크, 보안, 통합 관제 서비스를 고객사에 제공했다. 이를 통해 기업이 별도의 전산실을 구축해야 했던 부담을 줄였다. 특히 중소기업의 비용 절감 효과가 컸다는 평가를 받는다. 현재는 클라우드 기반의 'KT 기가오피스 N'으로 고도화됐다.  국내 최초 금융투자사 전용 인터넷데이터센터(IDC) '여의도 IDC'도 박 후보가 기업사업컨설팅본부장로 재직했던 2015년 추진된 사업이다. IDC는 서버·전용회선·네트워크 관리 등을 대행하는 통합 IT 인프라 시설이다. 당시 KT는 금융권의 보안과 안전을 최우선으로 요구하는 금융권의 수요를 겨냥해 해당 사업을 기획했다. 현재는 KT에서 분사한 KT클라우드가 운영을 담당하며 금융 특화 데이터센터 분야에서 경쟁력을 이어가고 있다.  5세대 이동통신(5G)과 결합한 스마트팩토리 사업도 박 후보 재직 시절 본격적으로 추진됐다. 당시 기업전용 5G 네트워크 등을 통해 데이터 보안과 속도를 높인 상품을 선보였다. 기업부문장(사장) 시절 추진했던 사업 중 하나는 기업용 비대면 업무 솔루션 '디지털웍스'다. 코로나바이러스 확산으로 재택 근무를 하는 기업을 겨냥해 2020년 관련 시장에 뛰어들었다.  정책 사업 경험도 눈에 띈다. 지난 2020년 정부는 코로나바이러스로 인한 경기 침체를 극복하고 디지털 전환을 가속화하기 위해 '한국판 뉴딜 사업'을 추진했다. 당시 KT는 한국판 뉴딜 사업에서 디지털 뉴딜을 지원했다. 박 후보는 당시 TF장을 맡아 사업을 진두지휘했다.  통신업계 한 관계자는 ""박 후보는 B2C 중심이던 KT의 사업 축을 B2B로 넓히는 과정에서 실질적인 성과를 만든 인물""이라며 ""대다수 신사업의 인프라 구축은 물론 신사업을 주도했다고 보면 된다""고 설명했다.",https://n.news.naver.com/mnews/article/648/0000042748
2025-12-17 17:47:00,"김성주 국민연금 이사장, 취임식서 ""책임투자·의결권 행사 강화"" 예고","김성주 신임 국민연금공단 이사장이 취임과 동시에 스튜어드십 코드 전면 손질의 필요성을 강조했다. 이재명 대통령으로부터 적극적인 의결권 행사를 요구받은 김 이사장은 책임투자 원칙을 한층 강화하는 동시에 '제2의 홈플러스' 사태가 발생하지 않도록 위탁운용사 평가 방식도 재정비하겠다는 구상이다.  김성주 이사장은 17일 전북특별자치도 전주 국민연금공단 본부 온누리홀에서 열린 취임식에서 ""2018년 도입한 의결권 행사 지침은 잘 정착됐다고 판단한다""며 ""이제는 영국처럼 스튜어드십 코드 시즌2로 업그레이드할 때""라고 밝혔다.   김 이사장은 ""공적 연기금은 '얼마를 투자해서 얼마를 벌었냐'가 아니라 '어디에 투자해서 어떤 성과를 거뒀느냐'를 따져야 한다""며 ""앞으로 △책임투자 원칙의 강화 △ESG원리의 적용 △필요한 의결권 행사는 기금운용의 새 패러다임이 될 것""이라고 강조했다.  스튜어드십 코드는 연기금과 자산운용사 등 기관투자자가 투자자산을 수탁·관리하며 기업 의사결정에 적극 참여하도록 책임투자를 강화한 제도다. 우리나라에는 2017년 처음 들어왔으며, 국민연금공단은 김성주 현 이사장이 제16대 이사장으로 재임하던 시절인 2018년 스튜어드십 코드를 도입했다.   최근 여당 주도로 금융당국이 스튜어드십 코드 개정에 착수한 가운데 이재명 대통령도 지난 16일 업무보고 과정에서 김 이사장에게 ""공단은 국민의 주주로서 권한을 대신 가진 것""이라고 말하며 적극적인 수탁자 책임 활동을 주문했다.  위탁운용사를 통한 투자자산 관리도 한층 엄격해질 전망이다. 김 이사장은 ""MBK·홈플러스 같은 사태가 재발하지 않도록 위탁운용사가 투자한 기업이 지속적으로 성장할 수 있도록 기금투자와 평가방식을 개선해 나가겠다""고 말했다. 이어 ""투자 전 과정에 ESG 요소를 체계적으로 반영해 기업의 장기 가치를 제고하고 건전한 시장 질서를 확립하도록 수탁자 책임활동을 내실 있게 추진하겠다""고 덧붙였다.   김 이사장은 이날 고령화·저출산 환경 속에서 연금개혁의 필요성도 언급했다. 의무가입 연령 상한과 수급 연령을 조정하는 모수개혁과 함께 퇴직연금의 공적연금화가 필요하다는 설명이다. 그는 ""여전히 심각한 노후빈곤국가에서 벗어나지 못하는 현실과 국민연금의 지속가능성에 대한 젊은 세대의 불안으로 추가 연금개혁은 피해갈 수 없는 과제""라고 강조했다.   주택 문제 해결을 위한 연기금의 역할도 제시했다. 김 이사장은 ""공공주택에 대한 투자를 통해 결혼과 출산을 촉진해 인구절벽을 극복하고 연금가입자를 확대하는 기반을 마련할 것""이라며 ""모든 국민들에게 '부담가능한 주택'을 공급해 주택문제를 해결한 싱가포르 중앙연기금(CPF)의 사례를 참조할 것""이라고 전했다.",https://n.news.naver.com/mnews/article/648/0000042747
2025-12-17 17:46:00,"증권가, 고려아연 美 제련소 합작으로 위상 제고 기대","고려아연이 추진하는 미국 제련소 건설 프로젝트에 대해 증권가에서 긍정적 분석을 내놓고 있다. 주요 증권사들은 이번 프로젝트를 계기로 고려아연이 미국 정부의 전략자산, 한미 경제안보 동맹의 상징적 자산이자 핵심광물 공급망 재편 전략의 중요한 파트너로 위상이 제고됐다고 평가했다.  17일 증권가에 따르면 맥쿼리증권 홍광표 연구원은 최근 고려아연에 대한 보고서를 발간하고 ""미국 정부는 MP머티리얼즈 투자에 이어 희토류 제련 역량을 자국으로 회귀(re-shore)시키기 위해 고려아연에도 투자하고 있다""며 ""고려아연이 미국 정부의 전략자산으로 부상했다""고 평가했다.  고려아연은 지난 15일 미국 전쟁부(국방부), 상무부와 전략적 파트너십을 체결하고 미국 테네시주 클락스빌에 대규모 제련소 건설을 추진한다고 밝혔다. 미국 제련소 건설 프로젝트 투자 규모는 자본적지출(Capex) 기준으로 약 10조원(66억 달러)으로 운영자금과 금융비용까지 포함하면 약 11조원(74억 달러)이다.  다올투자증권 이정우 연구원은 보고서에서 ""작은 온산 제련소의 미국 상륙""이라고 평가하며 ""고려아연 미국 제련소가 생산할 예정인 광물들은 데이터센터, 인공지능(AI), 방위산업 등에 필요한 원재료들로 전략광물의 밸류체인 다변화를 추진하는 미국의 니즈와 합치한다""고 분석했다.  이정우 연구원은 ""고려아연 미국 제련소가 생산할 예정인 광물은 아연 30만 톤, 연 20만 톤, 구리 3만5000톤, 은 1000톤, 금 5.8톤과 안티모니 2559톤을 비롯한 희소금속 8종 등""이라며 ""해당 광물들의 미국 수입의존도는 대부분 높은 편으로 미국 내에서 수요가들에게 판매는 원활할 전망""이라고 내다봤다.  신한투자증권 박광래 연구원은 보고서를 통해 ""미국의 '공급망 재편' 전략에 고려아연이 핵심 파트너로 등극했음을 의미한다""며 ""미국 상무부와 전쟁부의 직접적인 지원과 참여는 이 프로젝트가 단순한 민간 투자를 넘어선 한미 경제안보 동맹의 상징적 자산이 될 것임을 시사한다""고 밝혔다.  박광래 연구원은 ""이번 프로젝트가 기존의 기업 투자와 차별화되는 가장 큰 지점은 미국 정부의 깊숙한 관여""라며 ""하워드 러트닉 미국 상무장관은 이 계약을 두고 '미국의 큰 승리(Huge win for the US)'""라고 칭송했다""고 언급했다.  삼성증권 백재승 연구원은 ""미국 제련소 투자 성과는 가격 수준 및 차입금리 수준 등에 따라 달라질 것""이라면서도 ""미국 공급망 밸류체인에 참여해 판매의 어려움은 없을 것이라는 점은 긍정적""이라고 평가했다.",https://n.news.naver.com/mnews/article/648/0000042746
2025-12-17 17:14:00,"부광약품, 한국유니온제약 인수 추진…우선협상대상자 선정","부광약품이 회생절차를 밟고 있는 한국유니온제약 인수에 나선다.   부광약품은 17일 한국유니온제약 인수를 위한 우선협상대상자로 선정돼 조건부 투자계약을 체결했다고 밝혔다. 이번 거래는 서울회생법원이 주관하는 인가 전 인수합병(M&A) 절차의 일환으로, '스토킹호스' 방식으로 진행된다.  스토킹호스는 우선협상대상자를 미리 선정한 뒤 공개 경쟁입찰을 진행하는 구조다. 추가 응찰자가 없거나 우선협상대상자 조건보다 유리한 제안이 나오지 않으면 우선협상대상자가 최종 인수자로 확정된다.  부광약품은 이번 계약을 계기로 기존 내용고형제 중심의 생산 체계를 넘어 항생제·주사제 등으로 생산 역량을 확대하고, 전문의약품 중심의 만성질환 치료제 영역으로 포트폴리오를 넓히는 전략적 발판을 마련한다는 계획이다.   부광약품 관계자는 ""이번 인수의 1차 목적은 기존 안산공장의 부족한 생산능력을 보강하는 데 있다""며 ""한국유니온제약 공장은 2020년 3월 대단위공장 GMP(의약품 제조·품질관리) 허가를 마친 최신 시설이고, 항생제 라인 등 시너지를 낼 수 있는 포트폴리오를 갖추고 있어 인수를 결정했다""고 설명했다.  이번 인수로 부광약품의 의약품 생산 능력은 약 30% 증가할 것으로 예상된다. 특히 한국유니온제약은 부광약품보다 2배 이상을 생산할 수 있는 액상주사제 생산시설을 보유하고 있어, 액상주사제 생산 능력 확대도 기대된다.  부광약품 관계자는 ""한국유니온제약 정상화를 위해 경영정상화 노하우를 바탕으로 단기간 실적 개선을 추진하겠다""며 ""이번 계약을 통해 외주비를 줄이고 위탁생산 제품의 자가 생산 전환, 주사제 통합 생산 검토 등을 통해 설비 가동률을 높여 수익성과 원가 경쟁력을 강화할 것""이라고 밝혔다.  부광약품은 지난 3월 28일 이사회를 열고 1000억원 규모의 유상증자를 진행했다. 당시 부광약품은 ""유상증자로 조달되는 자금은 의약품 품절 이슈를 해결하기 위해 기존 제조설비를 확장하는 데 사용할 예정이며, 일부 자금은 제조설비 취득과 연구개발 활성화를 위한 운영 목적""이라고 밝힌 바 있다.",https://n.news.naver.com/mnews/article/648/0000042745
2025-12-17 17:11:00,보험판매수수료 개편안 미뤄져…추가 완화 여지 있나,"보험판매수수료 개편안이 규제개혁위원회(규개위) 본심사에 상정됐지만, 결론이 나지 않으면서 향후 논의 방향에 관심이 쏠린다.   금융위원회는 이미 수수료 지급 방식과 적용 시기 등을 두고 업계 의견을 상당 부분 수용하며 속도를 조절해왔지만, 법인보험대리점(GA)업계는 수정할 부분이 있다며 건의사항을 낸 상태다. 다만 추가로 제도를 완화할 여지가 있는지를 두고는 의견이 갈린다.  17일 보험업계에 따르면 판매수수료 개편안은 지난 12일 규개위 본심사에 상정됐지만 결론이 미뤄졌다.   판매수수료 개편안의 핵심은 보험사가 전속 설계사와 GA에 수수료를 지급할 때만 적용됐던 1200%룰을 GA 소속 설계사 지급 시에도 적용하는 것이다.   1200%룰은 계약 후 첫 해 보험사가 설계사에게 지급할 수 있는 판매수수료를 월 납입보험료의 12배 이내로 제한하는 규칙이다. 예를 들어 월납보험료가 10만원이라면 보험 설계사가 첫 해에 가져갈 수 있는 최대 수수료는 120만원으로 제한된다. ▷관련기사: 보험 판매수수료, 계약 유지 길수록 더 받는다(6월1일).  시스템 적용 시간 걸려…시점 조정 요구  GA업계는 1200%룰 적용 시점을 유예해달라는 입장이다. GA업계는 1200%룰은 2026년 7월 적용될 예정인데, 이를 6개월 늦춰 2027년 1월부터 적용해달라고 건의했다. GA 설계사에게 1200%룰을 적용하려면 기술·시스템적으로 시간이 필요하다는 이유에서다.  GA는 한 곳이 여러 보험사 상품을 동시에 취급한다. 예를 들어 A라는 GA가 보험사 20곳과 위탁 계약을 맺고 있다면 20개 보험사의 수수료 체계나 지급 시점 등이 모두 다르다.   1200%룰을 적용하려면 설계사 개인 기준 여러 보험사에서 받는 수수료를 합쳐 관리해야 하는데, 이를 위해선 각 보험사 시스템과 GA의 내부 시스템 연동 작업이 필요하다. 연동 작업을 위해서 물리적인 시간이 필요하기 때문에 적용 시기 조정이 필요하다는 주장이다.   GA업계는 4년 분급 유지관리수수료율 상향(1.2%→1.5%)과 신인 설계사 활동지원비에 대한 예외 규정도 삭제해 달라고 요청했다. 제도 개편에 따라 설계사 소득 감소가 예상되는 만큼 이를 일부 보완해 달라는 취지다. 유지관리수수료율은 보험계약 유지에 대한 대가로 보험사가 설계사에게 지급하는 연간 수수료 비율이다.   신인 설계사 활동지원비 예외 규정은 신입 설계사의 조기 이탈을 막기 위해 지급되는 활동지원비를 판매수수료로 보지 않고 1200%룰 등 수수료 규제 적용 대상에서 제외하는 조항이다. 제도 취지 자체는 신인 설계사의 정착을 돕는 데 있다.  이 규정이 적용되는 방식에는 채널 간 차이가 있다. 보험사 전속 채널의 경우 사업비를 활용해 활동지원비를 지급할 수 있지만, GA는 1200% 수수료 한도 내에서 재원을 마련해야 한다는 게 GA업계의 주장이다. GA는 규제 안에서 부담을 떠안는 구조라는 것이다. GA업계가 신인 설계사 활동지원비에 대한 예외 규정 삭제를 요구하는 이유다.  이미 제시된 절충안…추가 반영 될까?  다만 금융위가 이미 지난 4월 판매수수료 개편안 일부에 대해 절충안을 제시한 만큼 GA업계의 건의사항이 또 다시 반영될지는 미지수다.  금융위는 GA 설계사가 고객에게 제공하는 상품 비교·추천 설명서에 판매수수료 금액과 비율을 직접 기재하지 않고, 보험상품별 수수료 등급을 전체 수수료 평균과 비교해 5단계로 나누고 비교 상품 간 수수료 순위를 표기하는 방식으로 2026년 1월부터 시행하기로 했다.   판매수수료 분급 제도 역시 단계적 도입 방식을 택했다. 당국은 제도 연착륙을 위해 1년 6개월의 유예기간을 부여하고 이후 2년간 최대 4년 분급을 적용한 뒤 2029년부터 최대 7년 분급 체제로 전환하겠다는 로드맵을 제시했다.  반면 GA업계는 1200%룰 적용 시기 등 조정 가능성은 남아 있다는 기대를 품고 있다. 시스템 연동에 물리적 기간이 걸리는 만큼 이러한 요구는 업계 입장에서는 충분히 합리적인 주장이라는 평가도 나온다.  GA업계 관계자는 ""건의사항이 받아들여질 수 있을 것이라 기대는 하고 있지만, 결과가 어떻게 될 지 속단하긴 이른 상황""이라고 말했다.",https://n.news.naver.com/mnews/article/648/0000042744
2025-12-17 17:05:00,"솔루엠, 중기부 '2025 민관협력 오픈이노베이션' 대상","솔루엠이 정부 주관 오픈이노베이션 사업에서 스타트업과의 혁신적인 협업 모델을 제시하며 대상을 수상했다. 솔루엠은 중소벤처기업부 주관 '2025년 민관협력 오픈이노베이션 지원사업 성과공유회'에서 티제이랩스와 공동 수행한 과제가 수요기반형 트랙 '대상'으로 최종 선정됐다고 17일 밝혔다.  이번 지원사업은 대·중견기업과 스타트업 간의 상생 협력을 지원하는 프로그램으로 올해는 ▲수요기반형 ▲문제해결형 ▲자율제안형 등 3개 트랙에 약 120여 개 스타트업이 참여해 치열한 경쟁을 펼쳤다. 솔루엠은 이 중 가장 경쟁이 치열했던 '수요기반형' 트랙에서 기술의 독창성과 사업화 가능성을 인정받아 최고 영예인 대상을 차지했다.  솔루엠은 이번 과제를 통해 AI 기반 실내 측위 기술 전문 스타트업 '티제이랩스'와 손잡고 오프라인 데이터(고객 동선 및 구매 행동)를 활용한 차세대 리테일 솔루션을 선보였다. 특히 양사가 구축한 솔루션은 별도의 앱(App) 설치 없이도 스마트폰의 RF 신호만을 감지해 고객의 동선을 파악하는 '앱리스(App-less)' 트래킹 기술이 핵심이다.   솔루엠은 자사의 탄탄한 ESL(전자가격표시기) 하드웨어 인프라에 티제이랩스의 공간 AI(Spatial AI) 기술을 접목, 매장 내 고객 행동 데이터를 정밀하게 수집하고 분석하는 데 성공했다. 심사위원단은 이 기술이 기존 오프라인 리테일의 고질적 문제였던 '데이터의 공백(Blind Spot)'을 해소하고, 온라인 쇼핑 수준의 정교한 고객 분석을 가능케 했다는 점을 높이 평가했다.   솔루엠 관계자는 ""이번 대상 수상은 솔루엠의 글로벌 제조 역량과 스타트업의 혁신 기술이 결합해 만들어낸 폭발적인 시너지 결과""라며 ""확보된 고객 행동 데이터 분석 기술을 바탕으로 ESL 사업을 고부가가치 데이터 비즈니스 모델로 확장하고 리테일 테크 시장에서의 주도권을 더욱 강화해 나갈 것""이라고 밝혔다.",https://n.news.naver.com/mnews/article/648/0000042743
2025-12-17 17:03:00,"포스코·현대제철, 美 50% 관세 돌파구...합작제철소 본격화","국내 철강 1·2위 기업인 포스코와 현대제철이 미국 루이지애나주에 총 58억 달러(약 8조5600억원) 규모의 전기로 일관 제철소 건설에 나선다. 트럼프 행정부의 50% 철강 관세로 올해만 4000억원의 관세를 부담하고 대미 수출도 10% 감소하자, 현지 생산 체제 구축으로 관세 리스크를 우회한다는 전략이다.  58억 달러 공동 투자 '맞손'   지난 16일 양사는 미국 루이지애나주에 연산 270만t(톤) 규모의 전기로 일관 제철소를 건설하기 위해 총 58억 달러(약 8조5600억원)를 공동 투자한다고 각각 공시했다. 현대제철을 포함한 현대자동차그룹이 자기자본의 80%를, 포스코가 나머지 20%를 부담한다.  총 투자비 58억 달러는 자기자본 29억 달러(50%)와 외부 차입 29억 달러(50%)로 조달된다. 자기자본 지분 구조는 △현대제철 50%(14억6000만 달러) △포스코 20%(5억8000만 달러) △현대자동차 15%(4억4000만 달러) △기아 15%(4억4000만달러)다.  새로 건설될 루이지애나 제철소는 오는 2029년 상업 생산을 목표로 하고 있다. 가장 큰 특징은 직접환원철 생산설비(DRP)와 전기로를 직접 연결하는 혁신적인 생산 방식이다.  기존 제철소는 원료를 별도로 운송해 투입하지만, 이 제철소는 DRP에서 생산된 직접환원철을 곧바로 전기로에 투입한다. 이를 통해 원료 운송 과정이 생략되고 열 손실이 최소화돼 에너지 효율이 크게 향상된다. 또 직접환원철 투입 비중을 높여 자동차용 고급 강판 등 프리미엄 판재류 생산이 가능해진다.  환경 측면에서도 주목할 만하다. 직접환원철과 철스크랩을 주원료로 사용하는 전기로 방식은 석탄을 태워 철광석을 녹이는 전통적인 고로 방식 대비 탄소 배출량을 약 70% 줄일 수 있다. 글로벌 탄소중립 규제가 강화되는 상황에서 친환경 경쟁력까지 확보하는 셈이다.  생산된 철강재는 현대차그룹의 메타플랜트 아메리카(HMGMA) 등 미국 현지 공장에 우선 공급되며, 연간 270만톤의 열연·냉연·도금 판재류를 생산할 계획이다.  현지 생산으로 관세 리스크 회피  이번 투자는 미국의 철강 수입 규제가 장기화될 것이란 판단에 따른 것으로 풀이된다. 트럼프 행정부는 올해 초부터 철강을 '안보 핵심 품목'으로 지정해 무역확장법 232조를 근거로 50%의 고율 관세를 부과하고 있다.  최근 한미 정상회담에서도 자동차 관세는 15% 인하됐지만, 철강은 안보 품목으로 분류돼 협상 대상에서 제외됐다. 현재 407개 철강 제품에 품목별 관세가 부과되고 있으며, 미국 정부는 약 700여개 품목에 대한 추가 관세 적용을 검토 중인 것으로 알려졌다.  실제 관세 부담은 수출 감소로 직결되고 있다. 한국철강협회에 따르면 올해 1~11월 철강 수출은 2582만여톤으로 전년 동기(2575만여톤)와 비슷한 수준을 유지했다. 다만 연간 기준으로 보면 감소 가능성이 크다. 지난해 연간 수출은 2835만여톤으로, 올해가 이를 맞추려면 12월에만 252만여톤을 수출해야 한다. 최근 월별 수출이 220만~230만톤대에 머물고 있는 점을 감안하면 전년 수준 회복은 어려울 전망이다.  대미 수출 감소도 뚜렷하다. 올해 1~11월 대미 철강 수출은 229만여톤으로 전년 동기(255만여톤) 대비 10.0% 줄었다. 특히 7월과 8월에는 각각 21.6%, 29.1% 감소하며 관세 인상 이후 미국향 물량이 한 단계 낮아졌다.  이에 따른 관세 부담도 기업 실적을 압박하고 있다. 국회 기획재정위원회 박수영 국민의힘 의원이 양사로부터 받은 자료에 따르면, 올해 3월부터 12월까지 포스코와 현대제철이 미국에 납부해야 할 관세는 총 2억8100만달러(약 4000억원)에 달한다. 이는 올 2분기 양사 영업이익에 맞먹는 규모다.  포스코 관계자는 ""이번 20% 지분 투자는 완결형 현지화 전략의 일환""이라며 ""현대제철과 협력해 전기로 기반의 현지 생산거점을 확보함으로써 미국 관세장벽을 극복하고, 북미 지역에 탄소저감 철강재를 안정적으로 공급할 계획""이라고 밝혔다.",https://n.news.naver.com/mnews/article/648/0000042742
2025-12-17 16:57:00,"대책위·민변, 영풍 장형진 고문 불송치 결정에 반발","석포제련소 주민대책위와 낙동강 상류 환경피해 주민대책위(이하 대책위), 민주사회를 위한 변호사모임(이하 민변)이 영풍 석포제련소 환경 오염과 관련해 장형진 영풍 고문에 대한 경찰의 불송치(각하) 결정에 대해 재수사를 촉구했다.  이들은 서울강남경찰서의 불송치 결정에 불복해 '서울경찰청 수사심의위원회 심의 신청', '서울중앙지방검찰청 재수사 촉구 의견서 제출'을 완료했다고 17일 밝혔다.  서울강남경찰서는 장형진 고문이 대표이사 사임 후 실질적 지배력을 행사한 증거가 부족하고, 재직 당시 혐의는 공소시효가 지났으며, 관련 임직원이 일부 무죄를 받았다는 이유로 불송치 결정을 내린 것으로 알려졌다.   이에 대해 대책위와 민변은 경찰이 피의자에 대한 출석 요구, 대면 조사 등 기초적인 수사 절차조차 생략한 채 증거 부족을 말하는 것은 어불성설이라고 반박했다.   이들은 장 고문이 여전히 그룹 내 핵심 의사결정에 실질적 영향력을 행사하고 있다고 주장했다. 특히 공정거래위원회가 장형진 고문을 20년 이상 영풍 그룹의 '동일인'(총수)으로 지정해온 만큼 그의 지배력 행사 여부는 필수적인 조사 대상임에도 수사과정에서 이를 누락했다고 주장했다.   이와 함께 대책위와 민변은 영풍 석포제련소 사태는 과거 단발성이 아니라 수십년간 누적된 불법 폐기물 매립과 시설 방치에 의한 '계속범'이라고 강조했다.",https://n.news.naver.com/mnews/article/648/0000042741
2025-12-17 16:40:00,"LS에코에너지, 희토류 금속 밸류체인 뛰어든다","LS에코에너지가 희토류 금속 사업에 대한 첫 투자 결정을 내리며 공급망 밸류체인 구축에 나섰다. 케이블 중심이던 사업 포트폴리오를 전략 소재 영역으로 확장하기 위한 행보다.  베트남서 희토류 '금속화' 본격 시동  LS에코에너지는 17일 이사회를 열고 베트남 내 희토류 금속 사업 추진을 위한 투자 계획을 결의했다고 밝혔다. 투자 규모는 약 285억원으로, 이 가운데 107억원은 자기주식 처분을 통해 조달한다. 처분 물량 29만7303주는 최대주주인 LS전선이 전량 인수할 예정이다.  이번 투자의 핵심은 희토류 금속화 공정 구축이다. LS에코에너지는 베트남 호찌민 생산법인(LSCV)에 희토류 금속화 설비를 마련하고 글로벌 광산업체로부터 공급받은 희토류 산화물을 정련해 희토류 금속을 생산할 계획이다.  이에 따라 원광·희토류 산화물은 글로벌 광산업체가, 희토류 금속은 베트남의 LS에코에너지가, 영구자석은 미국의 LS전선이 담당하는 구조의 밸류체인이 구축된다. 회사는 광산업체와 희토류 광물 공급·합작법인(JV) 설립도 협의 중이며 최종 투자 금액은 JV 지분율과 사업 진행 상황에 따라 조정될 수 있다고 설명했다.  희토류 금속은 로봇과 풍력터빈, 전기차 등에 쓰이는 구동모터용 영구자석의 핵심 원료다. 특히 금속화 공정은 기술 장벽이 높은 영역으로 꼽힌다.  이상호 LS에코에너지 대표는 ""이번 투자를 계기로 희토류 사업을 실제 투자와 생산 기반 구축 단계로 전환하겠다""며 ""기존 케이블 중심의 사업 구조에서 벗어나 핵심 전략 물자 분야로 사업 영역을 본격 확대해 나갈 것""이라고 말했다.",https://n.news.naver.com/mnews/article/648/0000042740
2025-12-17 16:24:00,"두산에너빌, 美 빅테크와 가스터빈 추가 계약…북미 공략 속도전","두산에너빌리티가 미국 빅테크 기업과 가스터빈 공급 계약을 잇달아 체결하며 북미 시장 공략에 속도를 내고 있다. 인공지능(AI)·데이터센터 확산으로 전력 수요가 급증하는 가운데 가스터빈을 앞세운 북미 사업 확대 전략이 본격 궤도에 올랐다는 평가다.  검증된 성능·빠른 납기…북미서 통했다  두산에너빌리티는 17일 미국 빅테크 기업이 건설 중인 데이터센터에 380MW급 가스터빈 3기를 공급하는 계약을 체결했다고 밝혔다. 공급 일정은 2027년 1기, 2028년 2기다. 이번 계약은 지난 10월 체결한 가스터빈 2기 공급 계약에 이은 추가 수주로, 두산에너빌리티는 약 두 달 동안 동일 발주처와 총 5기의 가스터빈 계약을 확보하게 됐다.  두산에너빌리티가 단기간에 미국에서 연속 수주에 성공한 배경으로는 가스터빈 성능에 대한 신뢰와 납기 경쟁력이 꼽힌다. 회사는 2019년 대형 가스터빈 국산화에 성공한 이후 약 1만7000시간에 이르는 실증 운전을 마치며 기술 신뢰성을 쌓아왔다. 이번 계약을 포함해 현재까지 수주한 가스터빈은 총 12기에 달한다.  여기에 미국 현지 서비스 역량도 경쟁력을 뒷받침하고 있다. 휴스턴에 위치한 자회사 Doosan Turbomachinery Services(DTS)를 통해 유지보수와 기술 지원을 제공할 수 있다는 점이 발주처 신뢰를 높였다는 설명이다. 가스터빈 도입 이후 장기간 안정적 운영이 중요한 데이터센터 특성과도 맞물린다.  북미 시장에서는 AI 확산과 클라우드 서비스 확대에 따라 데이터센터 전력 수요가 빠르게 늘고 있다. 단기간 대규모 전력을 안정적으로 공급할 수 있는 가스터빈의 역할도 함께 커지는 흐름이다. 두산에너빌리티가 북미를 전략 시장으로 설정하고 가스터빈 수출에 공을 들여온 배경이기도 하다.  손승우 두산에너빌리티 파워서비스BG장은 ""첫 해외수출에 이어 추가 공급계약까지 성사되면서 두산은 가스터빈 글로벌 플레이어로 확실히 자리매김하게 됐다""며 ""이번 성과를 기반으로 급성장하는 북미 시장에서 입지를 강화하고 늘어나는 수요에도 적극 대응해 나가겠다""고 말했다.",https://n.news.naver.com/mnews/article/648/0000042739
