날짜,제목,본문,링크
2025-12-20 22:33:00,[부고] 한상희(한화투자증권 글로벌리서치팀장)씨 빙부상,"■주호식(영산대학교 교수)씨 별세, 장영숙씨 배우자상, 주현정·주현진(한국무역보험공사 팀장)씨 부친상, 한상희(한화투자증권 글로벌리서치팀장)·박식원(한국무역보험공사 본부장)씨 빙부상 =20일, 부산 남천성당 1기도실(부산광역시 수영구 수영로427번길 15), 발인 22일 오전 9시. (051)613-4528",https://n.news.naver.com/mnews/article/008/0005294693
2025-12-20 21:51:00,"""마트 장바구니 아니야?""…경매서 2억원 낙찰, 알고 보니 샤넬백","명품 브랜드 샤넬의 장바구니 모양 핸드백이 경매에서 2억원이 넘는 가격에 낙찰됐다. 이는 경매에 출품된 샤넬 가방 중 가장 비싼 가격이다.  20일(한국시간) 미국 매체 비즈니스인사이더 등 외신 보도에 따르면 샤넬이 2014년 가을·겨울(FW) 시즌에 선보인 'XXL 쇼핑 바스켓 백'이 최근 크리스티 온라인 경매에서 15만2400달러(약 2억2570만원)에 낙찰됐다.  해당 가방은 은색과 검은색 램스킨 가죽에 메탈 프레임을 엮어 제작된 제품으로, 마트 장바구니를 연상하게 하는 독특한 디자인이 특징이다. 손잡이 두 개와 샤넬 로고 장식이 달려 있으며 출시 당시 판매가는 1만2500달러(약 1850만원)였다.  이 가방은 고(故) 칼 라거펠트가 이끌던 2014년 샤넬 FW 컬렉션에서 처음 공개됐다. 당시 샤넬은 파리 패션위크 무대를 대형 슈퍼마켓 콘셉트로 꾸미고, 샤넬 로고가 새겨진 식료품과 쇼핑 카트를 활용한 파격적 연출을 선보였다.  다만 이번 샤넬 가방이 경매 역사상 가장 비싼 핸드백은 아니다. 지난 7월 명품 브랜드 에르메스의 오리지널 버킨백이 1010만달러(약 150억원)에 낙찰돼 역대 최고가 기록을 세운 바 있다. 이는 영국 가수 겸 배우 제인 버킨이 실제 사용했던 제품으로, 에르메스가 버킨을 위해 최초로 제작한 버킨백이다.",https://n.news.naver.com/mnews/article/008/0005294692
2025-12-20 21:51:00,"""초등생 유괴 시도"" 평택서 발칵...러시아 여성 구속영장 신청","초등학생을 유괴하려는 혐의를 받는 러시아 국적 여성에 대해 경찰이 구속영장을 신청했다.  20일 뉴스1에 따르면 경기 평택경찰서는 미성년자약취유인 미수 혐의로 러시아 국적 60대 여성 A씨에 대해 구속영장을 신청했다고 밝혔다.  A씨는 전날 오후 7시8분쯤 경기 평택시 포승읍의 한 거리에서 러시아 국적 초등학생 1학년생 B씨를 유괴하려다 미수에 그친 혐의를 받는다.  당시 A씨는 만취 상태로 B군 친구가 부모를 데려오자 범행을 저지당한 것으로 알려졌다. 사건 이후 A씨는 현장을 이탈했지만 출동한 경찰에 의해 2시간만에 검거됐다.  A씨는 ""아이를 (B군) 집에 데려다주려고 했다""고 경찰에 진술한 것으로 전해졌다.",https://n.news.naver.com/mnews/article/008/0005294691
2025-12-20 21:01:00,"이번주 로또 1등 21명, 2등 118명…1인당 당첨금은?",제1203회 동행복권 로또 추첨 결과 '3·6·18·29·35·39'가 1등 당첨 번호로 결정됐다. 2등 보너스 번호는 '24'다.  20일 로또복권 운영사 동행복권에 따르면 이날 6개 번호를 모두 맞힌 1등 당첨자는 21명이다. 각각 13억6806만733원을 받는다.  5개 번호와 보너스 번호를 맞힌 2등은 118명으로 당첨금은 각 4057만8073원이다.  5개 번호를 맞힌 3등은 3588명으로 각각 133만4508원을 받는다.  4개 번호를 맞힌 4등 당첨자 17만1960명은 각 5만원을 3개 번호를 맞힌 5등 당첨자 278만4823명은 각 5000원을 받는다.  당첨금 지급 기한은 지급 개시일로부터 1년 이내다. 당첨금 지급 마지막 날이 휴일이면 다음 영업일까지 받을 수 있다.,https://n.news.naver.com/mnews/article/008/0005294690
2025-12-20 20:40:00,[속보] 로또 1203회 1등 당첨번호 '18·6·29·39·3·35'…보너스 '24',20일 동행복권.,https://n.news.naver.com/mnews/article/008/0005294689
2025-12-20 20:22:00,"""중국인이 돈가방 들고 도망"" 무려 4억1000만원...무슨 일?",현금을 가상자산으로 바꿔주겠다며 4억1000만원을 가로채 달아난 중국인이 경찰에 검거됐다.  20일 뉴스1에 따르면 서울 중부경찰서는 지난 19일 중국 국적 30대 남성 A씨를 절도 혐의로 입건했다.  A씨는 전날 오후 8시쯤 서울 중구 신라면세점 앞에서 지인 소개로 만난 2명에게 현금을 스테이블코인 테더로 교환해주겠다고 속인 뒤 돈가방을 들고 달아난 혐의를 받는다. A씨는 현금을 가져간 뒤 테더를 보내주지 않았던 것으로 알려졌다.  신고를 받고 출동한 경찰은 A씨를 범행 현장 근처에서 긴급체포하고 피해금액도 모두 회수했다.  경찰은 구속 영장 신청을 검토 중이다.,https://n.news.naver.com/mnews/article/008/0005294688
2025-12-20 19:51:00,서울 아파트 폭발물 신고에 특공대 출동…열어보니 세차용품,"서울 마포구 한 아파트 지하 주차장에 폭발물이라고 적힌 상자가 있다는 신고가 접수돼 경찰특공대가 출동했다.  20일 뉴스1에 따르면 서울 마포경찰서는 이날 오후 4시30분쯤 마포구 성산동에 위치한 한 아파트 지하 주차장에 폭발물로 의심되는 상자가 있다는 신고를 받았다.  플라스틱 상자에는 폭발물, 폭발 시 책임지지 않습니다 등의 문구가 적혀있던 것으로 알려졌다.  현장에 출동한 경찰특공대는 폭발물 탐지견을 투입해 탐지 작업을 진행했지만 상자에는 세차용품이 들어있던 것으로 나타났다. 이후 위험성이 높지 않다는 판단하에 현장 주변을 제한적으로 통제했다.  경찰은 해당 상자를 놓고 간 사람을 찾아 경위를 조사할 계획이다.",https://n.news.naver.com/mnews/article/008/0005294686
2025-12-20 19:16:00,"""입맞춤 시도→목 조른 그 남자, 사무관 승진"" 폭로에...속초시 발칵","최근 속초시 인사에서 사무관으로 승진한 남성이 과거 동료를 상대로 성범죄를 저질렀다는 폭로가 나오자 속초시는 해당 직원을 직위해제하고 경찰에 수사를 의뢰했다.  20일 뉴스1에 따르면 속초시는 ""최근 온라인상에 게시된 글을 통해 제기된 사안과 관련해 사실관계 확인이 필요하다고 판단해 경찰에 수사를 의뢰했다""며 ""수사 의뢰가 이뤄진만큼 관련 법령에 따라 해당 팀장을 직위를 해제했다""고 밝혔다.  전날 전국공무원노동조합 강원 속초시지부 홈페이지에는 '속초시 A팀장 같은 사람이 사무관이 되면 안된다'는 제목의 글이 올라왔다.  작성자 B씨는 ""2012년 4월 어느날 저녁 8시~9시쯤인가 지금은 속초시의 팀장인 A모씨가 전화해서 술 한잔 한 상태고 커피 한 잔 하려는데 줄 수 있냐고 말했다""며 ""동기모임 오빠이기도 하고 평소 편하게 지냈던 터라 별 생각없이 그래라고 대답을 했다. 술이 만취된 상태도 아닌 것 같았고 평소와 같이 얘기를 하던 중 갑자기 돌변하더니 포옹과 입맞춤을 시도하려고 했다""고 밝혔다.  이어 ""2층에서 1층으로 내려오는 계단에서 그사람을 끌어내긴 했지만 자기 뜻대로 되지않자 목을 조르기 시작했다. 숨이 넘어가기 직전 그사람의 손에서 풀려날 수 있었고 겨우 건물 밖으로 나왔다""며 ""그때는 너무 어렸고 결혼한지 얼마안된 새색시가 행동거지를 어떻게 하고 다녔길래 그 사람이 그런 행동을 했겠냐고 곱지 않은 시선으로 돌아올까봐 고향으로 전출을 왔다""고 했다.  B씨는 최근 공무원 탁구대회에서 A팀장을 마주쳤다고 했다. 이후 최근 속초시 인사에서 A팀장이 사무관이 됐다는 소식에 승진심사 결과를 문제 삼고자 글을 올린 것으로 보인다.  속초시 인사 부서 관계자는 ""오는 22일 예정에 없던 전보 인사를 통해 과감한 인적 쇄신을 단행하겠다""며 ""공직사회 기강 확립을 최우선 과제로 삼겠다""고 밝혔다.",https://n.news.naver.com/mnews/article/008/0005294685
2025-12-20 19:15:00,"윤석열 전 대통령, 김건희특검 소환조사 종료… 8시간30분만","윤석열 전 대통령에 대한 김건희 특검팀(특별검사 민중기)의 처소환조사가 약 8시간30분만에 종료됐다.  윤 전 대통령은 20일 오후 6시30분쯤 특검팀 사무실이 마련된 서울 종로구 KT광화문빌딩웨스트를 법무부 호송차량을 타고 떠났다.  특검팀은 이날 오전 10시부터 오후 5시까지 윤 전 대통령을 공직선거법 위반 등 혐의를 받는 피의자 신분으로 불러 조사했다. 이후 윤 전 대통령은 약 1시간30분정도 피의자신문조서를 열람한 뒤 경기 의왕 서울구치소로 복귀하는 호송차량에 탑승했다. 윤 전 대통령은 이날 오전 9시10분쯤 호송 차량에 탑승해 특검팀 사무실에 출석했다.  특검팀은 윤 전 대통령을 상대로 한 오전 조사에서는 공천개입 부분에 대해 물어본 것으로 파악됐다. 정치브로커 명태균씨로부터 무상으로 여론조사를 제공받은 혐의에 대해 약 2시간동안 조사가 이뤄진 것으로 알려졌다. 김 여사는 해당 사안과 관련해 정치자금법 위반 혐의로 재판에 넘겨졌고, 징역 4년을 구형받은 상황이다.  오후 조사에서는 김 여사의 매관매직 의혹과 윤 전 대통령 본인이 허위사실을 공표한 혐의에 대해 캐물은 것으로 전해졌다. 윤 전 대통령은 이날 진술거부권을 행사하지 않고 조사에 응했고, 대부분 혐의를 부인한 것으로 것으로 알려졌다. 윤 전 대통령 변호인단은 ""아는 부분에 대해 성실히 답변하고 있다""고 밝혔다.  김 여사의 매관매직 등 의혹은 이봉관 서희건설 회장으로부터 고가 귀금속을 받고 이 회장의 맏사위인 박성근 전 국무총리 비서실장에게 자리를 마련해줬다는 내용이다. 김상민 전 검사가 김 여사 측에 고가의 그림을 건넨 뒤 22대 국회의원선거 공천과 국가정보원 법률특보 임명과정에서 도움을 받았다는 내용도 있다.  허위사실 관련 내용은 윤 전 대통령이 대통령선거 전 토론회에 참석해 김 여사의 도이치모터스 주가조작 의혹에 대해 관련자와 절연했다는 취지로 발언한 것과 더불어 김 여사의 허위 경력·수상 의혹에 대해 정당하게 발급받았다고 말한 사안 등이다. 이번 조사는 윤 전 대통령의 김건희 특검팀 첫 조사인 동시에 마지막이 될 가능성이 높다. 특검팀 수사기간은 오는 28일 종료된다.",https://n.news.naver.com/mnews/article/008/0005294684
2025-12-20 18:58:00,"""연막탄 던지고 칼부림"" 14명 사상, 충격의 타이베이...""용의자 단독범행""","대만 타이베이 도심 한복판에서 흉기 난동 사건이 발생해 3명이 숨진 가운데, 현지 경찰이 20대 용의자의 단독 범행 사건이라고 잠정 결론 내렸다.  20일(한국시간) 로이터 등 외신에 따르면 창정쉰 대만 국가경찰청장은 이날 ""전날부터 검증 작업을 진행한 결과, 용의자에게 다른 공범이 있다는 사실을 발견하지 못했다""고 밝혔다.  앞서 용의자 27세 남성 장원은 전날 오후 5시30분쯤 타이베이 중앙역 지하 통로에서 연막탄 여러 개를 터뜨린 뒤 가방에서 흉기를 꺼내 주변 시민을 무차별적으로 공격했다.  이후 그는 첫 범행 현장에서 약 1㎞ 떨어진 중산역 인근 쇼핑가로 이동해 또다시 연막탄을 던진 뒤 흉기를 휘둘렀다.  장원의 범행으로 무고한 시민 3명이 사망하고 11명이 다쳤다. 부상자 가운데 2명은 중환자실에 입원해 치료받고 있다.  흉기 난동 후 장원은 인근 대형 서점이 입점한 건물 안으로 도주했다가 경찰에 포위당하자 건물에서 뛰어내려 사망했다.  조사 결과, 장원은 병역법 위반으로 수배 중인 도주 병역 기피자였던 것으로 드러났다.",https://n.news.naver.com/mnews/article/008/0005294683
