날짜,제목,본문,링크
2025-12-19 20:01:00,‘하루 10만 번 뛰는 심장’ 지키는 8가지 생활 습관,"하루에도 10만 번 이상 뛰는 심장은 잠시도 쉬지 않는다. 하지만 많은 사람은 이 중요한 기관을 돌보는 방법에 대해 깊이 생각하지 않는다. 예방 심장 전문의 루크 라핀(Luke Laffin) 박사는 누구나 일상 속에서 실천할 수 있는 여덟 가지 방법으로 심장을 강화할 수 있다고 조언한다.  19일 라핀 박사에 따르면, 심장 건강을 지키는 첫걸음은 정기적인 건강검진이다. 심장 질환은 미국의 주요 사망 원인 중 하나지만 증상이 뚜렷하지 않아 조기 발견이 어렵다. 그는 ""건강검진은 자신의 심혈관 위험을 이해하고 의사와 건강에 대해 이야기할 수 있는 기회""라고 강조한다. 검진에서는 혈압, 혈당, 콜레스테롤, 심박수 등 핵심 지표를 확인하며 운동 습관과 식습관, 흡연 여부도 함께 점검한다.  두 번째는 주당 최소 150분의 신체 활동이다. 라핀 박사는 운동이 정신 건강과 대사 건강 모두에 도움이 된다고 설명한다. 라핀 박사는 ""운동은 당뇨병과 고혈압을 예방하고 콜레스테롤을 낮추며 작은 움직임이라도 꾸준히 이어가는 것이 중요하다""고 설명했다. 그는 엘리베이터 대신 계단을 이용하거나 주차장을 멀리 사용하는 등 일상 속 실천을 권장했다.  세 번째는 심장에 좋은 식습관을 유지하는 것이다. 과일과 채소, 통곡물, 단백질 위주의 식단이 핵심이며, 소금과 가공식품은 줄여야 한다. 건강한 식사는 단기 다이어트가 아니라 삶의 방식인 점을 인식해야 한다. 아울러 식물성 식품 섭취를 늘리고 단 음식을 줄이는 것만으로도 심장 건강이 크게 개선될 수 있다.  네 번째는 스트레스 관리다. 스트레스가 높으면 코르티솔 분비가 증가해 혈압과 심박수가 상승한다. 라핀 박사는 ""스트레스는 심장 질환의 강력한 위험 요인""이라며 산책, 독서, 명상, 운동 등이 스트레스 완화에 도움이 된다고 덧붙였다.  다섯 번째는 충분한 수면이다. 수면 부족은 염증을 유발하고 혈압을 높이며 체중 증가로 이어질 수 있다. 최소 6시간 이상의 숙면을 취하고 카페인 섭취를 줄이며, 취침 전 스마트폰 사용을 삼가는 것이 좋다.  여섯 번째는 흡연을 중단하는 것이다. 흡연은 심장뿐 아니라 폐와 뇌에도 악영향을 준다. 라핀 박사는 ""흡연과 고콜레스테롤이 결합하면 심장 질환 위험이 두 배가 된다""고 경고했다. 금연은 혈압과 심박수를 낮추고 삶의 질을 향상시킨다.  일곱 번째는 음주를 줄이는 것이다. 과도한 음주는 심박수 증가와 혈압 상승을 유발하고 중성지방을 높인다. 특히 여성의 경우 뇌졸중 위험이 커진다. 술을 줄이면 수면의 질과 체중 관리, 스트레스 완화에도 도움이 된다.  마지막으로 라핀 박사는 건강한 체중 유지를 강조하면서 ""체중을 2~5kg 줄이기만 해도 혈압, 당뇨 위험, 콜레스테롤 수치에 큰 변화가 생긴다""고 조언했다. 그는 유행 다이어트보다는 꾸준한 생활습관 개선을 권하며, 필요 시 의료진과 상담을 통해 체중 감량 계획을 세울 것을 당부했다.  심장 건강의 변화는 단기간에 나타나지 않는다. 그러나 과일과 채소 섭취를 늘리고, 동네를 걷거나, 요가 수업에 참여하는 등의 작은 습관이 모이면 심장 기능은 점차 향상된다. 라핀 박사는 ""생활습관의 변화는 심장 건강에 극적인 영향을 미칩니다. 해볼 만한 가치가 있습니다""라고 강조했다.  한편, 전문가들은 심장 질환 예방의 핵심은 '꾸준한 관리'라고 입을 모은다. 단기적인 변화보다는 장기적인 습관을 유지하는 것이 중요하며, 정기검진과 생활습관 조정이 병행되어야 한다. 또한 의료진과 협력해 개인별 위험요소를 분석하고 실천 가능한 목표를 세우는 것이 심장 건강을 지키는 가장 확실한 방법이라고 조언했다.",https://n.news.naver.com/mnews/article/123/0002374203
2025-12-19 19:01:00,고금리 여파에... 수도권 ‘영끌’ 주택 임의경매 급증,"고금리 장기화의 여파로 수도권 아파트와 오피스텔 등 집합건물의 임의경매 건수가 크게 늘고 있다. 초저금리 시절 대출을 받아 '영끌'로 주택을 매입했던 차주들이 늘어난 이자 부담을 견디지 못하면서 경매 시장으로 내몰리고 있는 것으로 분석된다.  19일 법원 등기정보광장에 따르면 올해 1월부터 11월까지 수도권(서울·경기·인천)에서 임의경매로 인한 집합건물 소유권 이전 등기 신청은 1만1118건으로 집계됐다. 이는 전년 동기(8572건)보다 29.7% 늘어난 수치로 지난해 전체 건수(9570건)도 이미 넘어섰다.  임의경매는 담보대출을 받은 차주가 원리금을 제때 상환하지 못할 경우 채권자가 담보 부동산을 경매에 부쳐 채권을 회수하는 절차다. 전문가들은 임의경매 증가세를 차주의 상환 능력 약화와 누적된 금리 부담의 결과로 보고 있다.  2020년부터 2021년 사이 초저금리 환경에서 1%대 금리로 주택담보대출을 받았던 차주들은 현재 4~5%대로 상승한 금리를 감당해야 하는 상황에 놓였다. 이로 인해 월별 원리금 상환액이 급증하면서 연체율도 함께 높아지고 있다.  이주현 지지옥션 전문위원은 ""2021년에 고정금리로 시작해 5년 후 변동금리로 전환되는 혼합형 주택담보대출이 집중적으로 판매됐다""며 ""내년 이들 대출의 전환 시점이 도래하면서 이자 부담이 더욱 커질 가능성이 있다""고 설명했다.  이 전문위원은 이어 ""기준금리가 현재 수준에서 유지된다면 상환 압박을 버티지 못한 차주들이 늘어나 임의경매 건수도 증가할 것""이라고 전망했다.  한편, 부동산 시장에서는 금리 인하가 지연될 경우 '이자 리스크'가 내년 상반기까지 지속될 것으로 내다보고 있다. 금융권 관계자들은 주택담보대출의 변동금리 비중이 높은 국내 시장 구조상, 금리 인하 전까지 경매 건수 증가세가 이어질 가능성이 크다고 분석했다. 또한 일부에서는 임의경매 증가가 부동산 가격 조정 압력으로 이어질 수 있다는 우려도 제기되고 있다.",https://n.news.naver.com/mnews/article/123/0002374202
2025-12-19 18:16:00,"김 총리 ""금융위·공정위, 마피아 소탕한다는 각오로 일해야""","""금융위·공정위, 우리 감독원도 그렇고. 이런 대통령님 아래서 일할 기회가 없을지도 모른다는 각오로 (일을) 하는 게 좋겠다는 생각이 들었습니다. (…중략…) 마피아 소탕해서 시장질서 잡을 때 정도의 각오로 해야 한다고 봅니다."" (김민석 국무총리, 19일 금융위·공정위 부처 업무보고에서)  김민석 국무총리가 19일 금융위원회와 공정거래위원회 등을 향해 ""마피아 소탕해서 시장질서 잡을 때의 각오로 해야 한다고 본다""고 주문했다.  김 총리는 이날 오후 정부서울청사 별관에서 열린 이들 기관의 이재명 대통령에 대한 업무보고 과정에서 ""이런 대통령 아래서 일할 기회가 없을지도 모른다는 생각을 갖는 게 좋을 것""이라면서 이같이 말했다.   김 총리는 ""과거엔 공정위 등의 업무가 주로 대기업·재벌을 향했는데 너무 과한 게 아니냐는 걱정을 했던 때가 있다""며 ""지금은 전체적으로 시장질서를 바로잡는 게 우리 전체 경제를 살린다는 증거들이 나타나고 있다""고 짚었다.  계속해서 ""'원칙대로 해라', '인력 걱정하지 말고 경제 지도를 세게 해라', 이런 정도의 각오와 디테일을 갖고 화끈하게 만나는 대통령을 만나기 어려울 것""이라며 ""그렇기 때문에 위원장들이 단호하고 과감한 행동력이 필요한 때""라고 강조했다.  아울러 ""우리에게는 임기 5년이 남아 있다. 피할 수 없이 시장질서는 바로잡힐 것""이라며 ""시장이 우리 임기 내 완전히 선진화된다는 각오를 가지고 가야 합니다. 그걸 대통령께서 밀어주실 것이라는 확신을 갖고 있다""고 진단했다.  그러면서 ""우리 위원장들과 기관 관계자들이 모두 그 사명감을 가지고 결의를 하는 것이 중요한 때인 듯하다""며 ""그렇게 5년이 가면, 우리 한국 경제는 우뚝 서는 상황이 올 것""이라고 내다봤다.  김 총리의 이날 발언은 금융위·공정위 등의 소관부서 업무보고 마무리즈음 나왔다. 이 대통령은 이날 업무보고를 받으면서 주병기 공정거래위원장에게 기업 부정행위에 대한 엄벌을 강조했다.  이 대통령은 구체적으로 ""공정위가 감당해야 할 일이 많은 것이 이유가 있을 것이다. 원가 후려치기와 재산 빼돌리기 등 기업 문화가 후진적이어서 그럴 것""이라며 ""다른 나라에서는 무기징역 받는 일을 우리나라는 아주 밥먹듯이 한다""고 지적했다.  그러면서 ""그걸 원천적으로 못하게 만드는 게 공정거래위원회가 해야 하는 일""이라며 ""활동 해봤더니 (인력이) 부족하다고 싶으면 더 늘리시라. 기업 부정행위가 없어지고 이게 시장에 반영돼 한국 기업 평가가 좋아지면 (인건비에 비해) 수십배·수백배 이익이 난다""고 덧붙였다.",https://n.news.naver.com/mnews/article/123/0002374201
2025-12-19 18:01:00,철도노조 “정부가 합의 파기”… 23일 오전 9시 총파업 예고,"전국철도노동조합이 정부가 성과급 정상화 합의를 파기했다며 오는 23일 오전 9시부터 총파업에 돌입하겠다고 밝혔다. 철도노조는 정부가 지난 합의 내용을 이행하지 않았다며 강력히 반발했다.  19일 철도노조는 서울 용산구 서울역 동쪽 광장 계단에서 기자회견을 열고 ""지난 10일 노사 간 밤샘 교섭 끝에 2025년 임금교섭 잠정합의에 도달해 파업을 유보했다""며 ""당시 정부는 성과급 정상화를 위해 감사원 검토를 거쳐 공공기관운영위원회에 안건을 상정하겠다고 약속했다""고 밝혔다.  철도노조는 ""감사원 검토 결과 성과급 정상화는 기획재정부의 재량 사항으로 확인됐다""며 ""이제 기재부 결정만 남은 상황에서 정부가 약속을 뒤집은 것은 납득할 수 없다""고 주장했다.  또 ""우리는 단순히 다른 공공기관과 동일한 기준을 적용해 달라고 요구할 뿐""이라며 ""국토교통부가 성과급 정상화 방안을 마련해 기재부에 전달했음에도 기재부가 합의 파기를 시도하고 있다""고 비판했다.  철도노조는 ""우리의 요구는 명확하다. 합의 이행뿐이다""며 ""정부가 남은 사흘 동안 전향적인 입장을 보여야 한다. 만약 기재부가 철도노동자의 요구를 끝내 외면한다면 파국의 책임은 전적으로 기재부에 있다""고 경고했다.  한편 한국철도공사(코레일)는 전날 여객·화물·광역전철 등 전 분야에 걸친 비상수송대책을 마련하고 열차 운행 안전 확보 방안을 점검했다. 코레일 관계자는 ""노조가 파업에 돌입할 경우 24시간 비상대책본부를 운영해 국민 불편을 최소화하겠다""고 밝혔다.  SRT 운영사 에스알(SR) 역시 총파업에 대비해 비상수송계획을 마련하고 정상 운행을 위한 대응 체계를 수시로 점검하고 있다. 에스알은 차량정비 및 여객 안내에 차질이 없도록 자체 인력과 역량을 최대한 투입하고 코레일과 협력체계도 재정비했다.  심영주 에스알 대표이사 직무대행은 ""철도노조가 파업에 들어가더라도 국민의 이동권이 침해되지 않도록 모든 역량을 동원하겠다""며 ""고속열차 이용객 피해를 최소화하고 보상 방안도 신속히 추진하겠다""고 말했다.",https://n.news.naver.com/mnews/article/123/0002374200
2025-12-19 17:48:00,"[공시pick] 종근당, 당뇨약 '듀비엠파정' 식약처 품목허가","종근당이 식품의약품안전처로부터 제2형 당뇨병 치료제 '듀비엠파정(CKD-398)'의 품목허가를 받았다고 19일 공시했다.  듀비엠파정은 로베글리타존황산염과 엠파글리플로진 L-프롤린을 결합한 고정용량 복합제로, 함량은 0.5/10mg과 0.5/25mg 두 가지다. 로베글리타존과 엠파글리플로진 병용 투여가 적합한 성인 제2형 당뇨병 환자를 적응증으로 한다.  종근당은 엠파글리플로진과 메트포르민 병용요법으로 혈당 조절이 충분하지 않은 환자에게 새로운 치료 옵션을 제공할 수 있을 것으로 보고 있다. 회사는 내년 국내 시장에 제품을 출시할 계획이다.",https://n.news.naver.com/mnews/article/123/0002374199
2025-12-19 17:46:00,'패스트트랙 충돌' 與의원들 벌금형·선고유예...'의원직 상실형' 피해,"'국회 패스트트랙 충돌' 사건으로 재판에 넘겨진 더불어민주당 현역 의원들이 벌금형 선고를 유예 받았다. 앞서 같은 사건으로 기소된 국민의힘 의원들처럼 의원직 상실형은 모두 피했다.  연합뉴스에 따르면 서울남부지법 형사합의12부(김정곤 부장판사)는 19일 폭력행위처벌법 위반(공동폭행) 등 혐의로 기소된 민주당 박범계 의원에게 벌금 300만원의 선고를 유예했다. 박주민 의원에게도 벌금 300만원의 선고를 유예했다.  김병욱 대통령실 정무비서관에게는 벌금 1000만원, 이종걸 전 의원에게는 벌금 500만원을 선고했다. 표창원 전 의원은 벌금 300만원 선고가 유예됐다. 이들과 같은 혐의로 기소된 보좌진과 당직자에게는 200만∼300만원 벌금형이 각각 선고됐다.  검찰은 지난달 열린 결심공판에서 박범계 의원에게 벌금 400만원, 박주민 의원에게 벌금 300만원을 구형하는 등 피고인들에게 200만∼1500만원의 벌금형을 선고해달라고 요청한 바 있다.  선고유예는 일정 기간 형의 선고를 미루고, 유예일로부터 2년이 지나면 처벌을 사실상 면해주는(면소) 처분이다. 이들은 폭력행위처벌법 위반 등 혐의로 기소됐는데, 일반 형사사건에서는 금고 이상의 형이 선고돼야 의원직이 상실된다.  재판부는 이 사건의 행위가 면책특권에 해당한다는 주장에 대해 ""패스트트랙 법안 처리를 폭력적인 방법으로 방해한 피고인의 행위는 의정활동의 목적에 벗어나는 것으로 면책특권 대상에 해당한다고 볼 수 없다""고 판단했다.  또 ""피고인들은 누구보다 법질서를 준수해야 하는 지위에 있었음에도 대화와 타협이 아닌 폭력 수단으로 법안 처리를 강행했다""며 ""국회에 대한 국민의 신뢰와 기대를 훼손한 것으로 책임이 가볍지 않다""라고 지적했다.  그러면서도 ""범행이 자유한국당(국민의힘 전신) 관계자의 국회 내 점거, 봉쇄로 국회가 마비되고 의사 진행이 장기간 중단되는 특수한 의정 환경에서 불가피하게 촉발된 면이 있음을 고려했다""라고 덧붙였다.  그러나 민주당 전현직 의원들은 법정 밖에서 기자들과 만나 재차 무죄를 주장하며 항소할 뜻을 밝혔다.  박주민 의원은 ""직접적인 폭력행위를 하지 않음이 객관적, 명백하게 증거상으로 확인됨에도 선고유예 판결을 한 것은 수긍하기 어렵다""며 ""항소해서 민주주의를 파괴하는 폭력에 저항한 것이 정당했음을 끝까지 밝히겠다""라고 말했다.  김병욱 정무비서관도 ""재판 결과를 납득할 수 없다""라며 ""항소해서 실체적 진실을 밝혀나가겠다""고 했다.  박범계 의원은 ""다소 아쉽다""면서도 ""이 재판과 관련해 몸도 마음도 많이 지쳐서 항소를 해야 하나 스스로에 대한 질문을 하고 있다""고 밝혔다.  이날 선고는 이들이 재판에 넘겨진 2020년 1월 이후 5년 11개월 만이며 충돌 사건 당시인 2019년 4월로부터는 6년 8개월 만이다.  '패스트트랙 충돌'은 2019년 4월 고위공직자범죄수사처(공수처) 신설 법안, 연동형 비례대표제 도입 법안 등을 신속처리안건(패스트트랙)으로 지정할지를 두고 민주당과 자유한국당이 대치하다 물리적으로 충돌한 사건을 뜻한다.  민주당 전현직 의원, 보좌관 및 당직자 등 10명은 이 과정에서 자유한국당 의원·당직자들과 몸싸움을 벌이거나 상해를 가한 혐의로 기소됐다.  송언석·나경원 의원, 황교안 전 대표 등 당시 자유한국당 관계자 26명도 특수공무집행방해 및 국회법 위반 혐의로 기소됐는데, 이들 모두 1심에서 벌금형을 선고받아 당선무효형을 피했다. 검찰은 항소를 포기했지만, 일부 피고인이 항소해 재판은 2심으로 이어진다.",https://n.news.naver.com/mnews/article/123/0002374198
2025-12-19 17:42:00,"[공시pick] 크래프톤, 네이버·미래에셋과 최대 1조 아시아펀드 조성","크래프톤과 네이버, 미래에셋그룹이 최대 1조원 규모의 아시아 펀드를 조성한다. 한국·인도 등 아시아 주요 기술기업에 투자하기 위한 펀드다.  크래프톤은 네이버, 미래에셋과 함께 인도를 중심으로 한 아시아 유망 기술기업 투자를 위해 신기술사업투자조합(크래프톤-네이버-미래에셋 유니콘 그로스 투자조합 1호) 출자한다고 19일 공시했다.  이번 결정으로 크래프톤은 2000억원을 현금 출자한다. 조합의 총 출자약정액은 4041억원이다. 출자금은 업무집행조합원의 요청에 따라 분할 납입이 이뤄질 예정이다.  조합은 인도를 중심으로 한국 등 아시아 주요 시장의 유망 기술기업에 투자하는 것을 목표로 한다. 업무집행조합원은 미래에셋캐피탈이며, 네이버도 유한책임조합원으로 참여한다.  이번 투자조합은 네이버와 미래에셋이 과거 조성한 '아시아 그로스 펀드'에 크래프톤이 새로 참여하는 형태로 구성된다. 내년 1월 설립을 목표로 추진되며, 초기 운용 규모는 5000억원 이상이다. 향후 외부 자금 유치를 통해 최대 1조원 규모로 확대될 수 있다.  인도 디지털 엔터테인먼트 시장에 누적 2억달러 이상을 투자해 온 크래프톤은 조합 참여를 통해 인도 시장에서의 투자 영역을 확대한다는 계획이다.  배틀그라운드 모바일 인도로 현지에 구축한 사업 기반을 활용해 게임을 넘어 플랫폼, 콘텐츠, 인공지능으로 영역을 넓힌다.  크래프톤은 ""네이버의 플랫폼·콘텐츠·AI 역량과 미래에셋의 글로벌 네트워크 및 자본 운용 역량을 결합해 장기적인 성장 시너지를 도모할 것""이라며 ""이번 조합을 통해 사회·경제적 가치를 창출할 수 있는 지속 가능한 사업 발굴에 나서고 소비재와 스포츠, 미디어, 헬스케어 등 다양한 산업 분야에서 인도 내 유망 기업에 대한 투자를 검토할 계획""이라고 설명했다.",https://n.news.naver.com/mnews/article/123/0002374197
2025-12-19 17:41:00,"금융지주 인사 관행 질타한 李 대통령 ""이너서클이 계속 해먹어"" [금융위 업무보고]","이재명 대통령이 일부 금융지주회사의 지배구조, 즉 경영승계 절차를 정면으로 비판하고, 금융감독원이 '거론되는 금융지주사에 대한 조사 착수 준비 중'임을 밝히면서 금융권의 긴장감이 높아지고 있다.  이 대통령은 19일 오후 정부서울청사 별관에서 진행된 금융위원회 및 소관부처 업무보고에서 금융권 내 특정 집단의 소위 '돌려막기식·회전문식(式)' 인사 관행을 강도 높게 비판했다.  그는 ""요새 (제게) 투서가 엄청 많이 들어온다""며 ""무슨 은행에 행장을 뽑는다던가, 그런데 '누구는 나쁜 사람이고 누구는 선발 절차에 문제가 있다' 등 엄청나게 쏟아진다""고 말문을 열었다.  이어 ""이런 문제 제기, 주장들이 단순한 경쟁 관계에서 발생하는 음해가 아니고 상당히 타당성 있는 측면""이라며 ""똑같은 집단이 소위 '이너서클'을 만들어 계속 해먹는다는 식(式)이라는 지적이었다""라고 말했다.  그러면서 ""특히 그 집단이 도덕적이고 유능해서 금융그룹을 잘 운영하면 뭐라 하겠냐. 그런데 그렇지 못한 모양""이라며 ""회장 했다가 은행장 했다가 왔다 갔다 하면서 10년, 20년씩 해먹는 모양""이라고 힐난했다.  이 대통령은 나아가 ""관치금융 문제 때문에 정부가 직접 개입하지 말라고 해서 가만 놔뒀더니 부패한 이너서클이 생겨 자기들 멋대로 돌아가며 지배권을 행사한다""며 ""방치할 일은 아니다""라고 직격했다.  이너써클(Inner Circle)은 한 조직 내에서 내부조직을 형성해 조직의 실질적 권력을 점유하고 절대적인 영향력을 행사하는 소수 핵심층을 일컫는 말이다.[네이버 지식백과]  한편 이와 관련해 이찬진 금융감독원장은 금융권의 지배구조 문제의 원인으로 이사회 독립성 부족을 꼽았다. 이 원장은 ""저도 이를 '참호'라고 표현했다""면서 ""특히 금융지주 같은 경우 근본적으로 이사회의 기능이, 독립성이 크게 미흡해 벌어지는 부분이 문제인 것으로 이해하고 있다""고 지적했다.  이어 ""금융지주는 대형 지주사 중심으로 재편돼 있고 산하 금융기관들이 100% 자회사 구조여서 인선이 지주사 중심으로 이뤄진다""며 ""회장과 어느 정도 관계있는 인사들로 이사회가 구성되는 구조적 문제를 개선해야 하는 과제가 있다""고 강조했다.  그러면서 이 원장은 ""거론되는 금융지주사에 대해서는 검사 착수를 준비하고 있다""고 했다. 금융지주사가 명확히 어디인지는 밝히지 않았으나 최근 회장추천위원회 또는 임원추천위원회에서 차기 회장 또는 은행장으로 선임됐거나 조만간 선임될 것으로 보이는 금융회사가 대상이 될 것으로 보인다.  한편 이 원장은 '지배구조 개선 태스크포스(TF)'를 출범시켜 제도 개선 작업을 진행할 것이라는 계획도 보고했다. 그는 ""금융위와 협의해 내년 1월 정도까지 입법 개선 과제를 도출해 법안을 제출할 계획""이라고 설명했다.  이에 이 대통령은 ""제도를 고치는 것도 중요하지만, (금융당국이) 가진 권한을 최소한 행사해서 (금융회사에) 비정상적인 상황이 발생하지 않게 하는 게 중요하다""고 주문했다.  이 대통령이 '관치'를 직접 언급하진 않았지만 ""가진 권한을 최소한 행사"", ""비정상적인 상황 발생하지 않도록 하는 게 중요"" 등 발언을 내놓으면서 금융권에서는 이를 '실질적 관치'의 의미로 받아 들이는 분위기다.  금융권 한 관계자는 이난 본지와의 전화통화에서 ""대통령께서 오늘 이 같은 강한 발언을 내놓은 점으로 향후 금융권에 대한 규제가 더욱 확대될 것으로 보인다""면서 ""정부 요구사항이 한두가지가 아닌데 어떻게 대처해야 할 지 고민이다""라고 우려감을 나타냈다.",https://n.news.naver.com/mnews/article/123/0002374196
2025-12-19 17:21:00,"Z세대가 가장 존경하는 리더, 2위 현대차 정의선... 1위는?","이재용 삼성전자 회장이 Z세대가 꼽은 '2025년 올해의 리더'로 선정됐다. 전문성과 실력을 겸비한 리더십이 MZ세대 중에서도 특히 Z세대에게 가장 높은 신뢰를 얻은 것으로 나타났다.  19일 채용 플랫폼 캐치는 구직자와 직장인 3079명을 대상으로 진행한 '2025년 가장 존경하는 올해의 리더' 설문조사 결과를 발표했다. 조사 결과 이 회장은 응답자의 52% 지지를 얻으며 1위를 차지했다. 이는 2022년에 이어 다시 한 번 최고 리더 자리를 지킨 것이다.  응답자들이 이 회장을 선택한 이유로는 '전문성·실력'이 39%로 가장 많았고, '명확한 목표·비전 제시(15%)', '경청·커뮤니케이션(12%)', '구성원 지지 및 성장 지원(12%)' 등이 뒤를 이었다.  2위는 정의선 현대자동차그룹 회장이 9% 지지율로 이름을 올렸다. 정 회장은 지난해 7위에서 5계단 상승하며 상위권에 진입했다. 3위는 최태원 SK그룹 회장으로 7%를 기록해 전년과 동일한 순위를 유지했다.  4위에는 김승연 한화그룹 회장이 6%로 큰 폭 상승하며 10위에서 4위로 올라섰고, 5위에는 최수연 네이버 대표가 5%로 뒤를 이었다.  정기선 HD현대 회장은 4%로 처음 순위권(6위)에 진입했다. 정 회장은 미래 산업 투자와 조직 혁신을 이끌며 긍정적인 평가를 받았다. 7위에는 이재현 CJ그룹 회장이, 8위에는 정용진 신세계그룹 회장이 올랐다. 9위는 박정원 두산그룹 회장, 10위는 구광모 LG그룹 회장이 각각 차지했다.  한편 이번 설문에서 2025년 취업 시장의 주요 키워드로는 '인공지능(AI) 채용 활성화(29%)'가 가장 높은 응답률을 기록했다. AI 기반 채용이 확산되며 취업 준비 방식이 빠르게 변하고 있음을 보여준다. 이어 '쉬었음 비중 증가(20%)', '중고신입 선호(17%)'가 주요 키워드로 꼽혔다. 아울러 '주 4.5일제 도입 논의(13%)', 'AI발 구조조정 확대(9%)', '이공계 인재 육성 강화(8%)', '생산직·블루칼라 관심 증가(4%)' 등이 뒤를 이었다.",https://n.news.naver.com/mnews/article/123/0002374195
2025-12-19 17:18:00,스페이스X IPO 기대감에 국내 우주항공株 ‘고공행진’,"스페이스X의 IPO 추진 기대감이 확산하면서 국내 증시가 우주항공 관련주 중심으로 요동쳤다. 국내 주요 우주산업 종목이 연일 급등세를 보이는 가운데, 스페이스X에 납품하거나 투자한 기업들이 시장의 초점을 끌고 있다.  19일 한국거래소에 따르면 나노팀은 이날 상한가인 8150원에 거래를 마쳤다. 전 거래일보다 1880원(29.98%) 상승했다. 나노팀은 전동화 열관리 소재 전문 기업으로, 과거 스페이스X에 액상형 방열소재를 공급한 바 있다. 같은 날 스페이스X에 특수합금 소재를 납품하는 스피어는 3.27% 상승 마감했다.  이날 미래에셋벤처투자는 장 초반 넥스트레이드 프리마켓에서 18.47% 오른 1만6870원에 거래되며 2거래일 연속 52주 신고가를 기록했다. 장중 한때 1만7030원까지 오르며 강한 상승세를 이어갔다. 미래에셋벤처투자는 스페이스X에 2억7800만달러를 투자한 것으로 알려졌다. 스페이스X의 기업가치가 비상장 주식 거래 기준 8000억달러(약 1180조원)에 달하면서, 그룹의 잠재적 수익 확대에 대한 기대감이 커지고 있다.  우주항공 대표주인 나라스페이스테크놀로지(15.38%), LK삼양(13.09%), 한화시스템(10.93%), 비츠로넥스텍(9.9%), LIG넥스원(8.62%), 한화에어로스페이스(3.88%)도 동반 상승했다. 제노코(7.75%)와 켄코아에어로스페이스(6.54%) 등 관련주들도 강세를 이어갔다.  최근 외신 보도에 따르면 스페이스X는 내년 하반기 기업공개를 추진할 것으로 전해졌다. 일론 머스크 CEO는 관련 게시물에 ""정확하다(Accurate)""고 직접 답변하며 기대감을 높였다. 현재 스페이스X의 기업가치는 8000억달러 수준으로 평가되며, 상장 시 최대 1조5000억달러(약 2217조원)에 이를 수 있다는 전망도 나온다.  정의훈 유진투자증권 연구원은 ""내년 하반기 상장이 현실화될 경우 스페이스X는 전 세계 비상장 기업 중 최고 기업가치를 기록할 가능성이 있다""고 분석했다. 채운샘 하나증권 연구원은 ""스페이스X 상장은 대규모 자본 조달을 통해 우주 프로젝트 투자 속도를 높이는 계기가 될 것""이라며 ""관련 기업들의 밸류에이션 기준점을 새롭게 제시할 것""이라고 내다봤다.  다만 전문가들은 단기적으로 국내 기업 실적 개선에 직결되기 어렵다는 점도 지적했다. 채 연구원은 ""국내 기업 대부분은 여전히 방산 매출 비중이 높다""며 ""단기 수익성보다 중장기 우주산업 확대에 따른 수주 증가와 밸류에이션 재평가에 초점을 맞춰야 한다""고 말했다.  최정환 LS증권 연구원은 ""스페이스X 사업의 핵심은 우주 인프라 구축에 있다""며 ""국내에서는 위성, 발사체, 지상체를 직접 공급하거나 스페이스X 공급망 내에 포함된 기업이 긍정적인 영향을 받을 것""이라고 설명했다. 그는 ""특히 국방용 관측 위성 및 통신위성 수요 증가로 관련 산업 전반의 성장세가 강화될 것""이라고 전망했다.  한편, 전문가들은 스페이스X의 저궤도 위성 네트워크 '스타링크'가 우주 인프라 확장의 핵심이라는 점에 주목하고 있다. 향후 스타링크 밸류체인에 참여 가능한 국내 기업이 새로운 성장 동력을 확보할 가능성이 크다는 분석이다. 또 정부의 우주산업 육성 전략과 맞물려 국내 우주항공 기술력 강화 및 민간 참여 확대가 가속화될 것으로 보인다.",https://n.news.naver.com/mnews/article/123/0002374194
